Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	16965	1	OK	0.7087259	-0.2651212	0.0166826	-0.6535596	53.974	285.950	-77.385	0.1360892	0
1	Port 2: NDI 8700340  s/n:34802401	16968	1	OK	0.7089349	-0.2649454	0.0164933	-0.6534089	53.704	286.059	-77.319	0.1326965	0
1	Port 2: NDI 8700340  s/n:34802401	16971	1	OK	0.7096705	-0.2646864	0.0174683	-0.6526896	53.983	286.068	-77.254	0.1514178	0
1	Port 2: NDI 8700340  s/n:34802401	16974	1	OK	0.7101765	-0.2645417	0.0169927	-0.6522103	54.041	285.948	-77.200	0.1758493	0
1	Port 2: NDI 8700340  s/n:34802401	16977	1	OK	0.7092596	-0.2645716	0.0167339	-0.6532019	54.116	285.985	-77.270	0.1243153	0
1	Port 2: NDI 8700340  s/n:34802401	16980	1	OK	0.7099347	-0.2645409	0.0174362	-0.6524621	53.909	285.997	-77.336	0.1499626	0
1	Port 2: NDI 8700340  s/n:34802401	16983	1	OK	0.7099387	-0.2641501	0.0183360	-0.6525914	53.917	285.984	-77.319	0.1709060	0
1	Port 2: NDI 8700340  s/n:34802401	16986	1	OK	0.7109208	-0.2638200	0.0196866	-0.6516157	53.920	286.095	-76.957	0.1531429	0
1	Port 2: NDI 8700340  s/n:34802401	16989	1	OK	0.7100130	-0.2635620	0.0189205	-0.6527316	54.296	285.978	-76.879	0.1022602	0
1	Port 2: NDI 8700340  s/n:34802401	16992	1	OK	0.7103728	-0.2635578	0.0191732	-0.6523344	53.639	286.406	-76.811	0.1402138	0
1	Port 2: NDI 8700340  s/n:34802401	16995	1	OK	0.7105384	-0.2638476	0.0190131	-0.6520415	53.971	286.216	-76.797	0.1225480	0
1	Port 2: NDI 8700340  s/n:34802401	16998	1	OK	0.7109474	-0.2638011	0.0189465	-0.6516163	54.121	286.185	-76.843	0.1393203	0
1	Port 2: NDI 8700340  s/n:34802401	17001	1	OK	0.7106299	-0.2638262	0.0185157	-0.6519648	53.820	286.244	-76.863	0.1203590	0
1	Port 2: NDI 8700340  s/n:34802401	17004	1	OK	0.7110340	-0.2641398	0.0186606	-0.6513928	53.410	286.348	-76.954	0.0935045	0
1	Port 2: NDI 8700340  s/n:34802401	17007	1	OK	0.7114709	-0.2639857	0.0189120	-0.6509709	53.922	286.348	-76.864	0.0874858	0
1	Port 2: NDI 8700340  s/n:34802401	17010	1	OK	0.7104130	-0.2642269	0.0179200	-0.6520555	53.667	286.393	-76.819	0.1129379	0
1	Port 2: NDI 8700340  s/n:34802401	17013	1	OK	0.7110176	-0.2641935	0.0183429	-0.6513980	53.824	286.551	-76.848	0.1474093	0
1	Port 2: NDI 8700340  s/n:34802401	17016	1	OK	0.7099702	-0.2643460	0.0179045	-0.6524898	54.094	286.432	-76.854	0.1078123	0
1	Port 2: NDI 8700340  s/n:34802401	17019	1	OK	0.7093543	-0.2637094	0.0177419	-0.6534210	54.042	286.604	-76.860	0.1425151	0
1	Port 2: NDI 8700340  s/n:34802401	17022	1	OK	0.7102723	-0.2639365	0.0187575	-0.6523028	54.177	286.514	-76.208	0.1345712	0
1	Port 2: NDI 8700340  s/n:34802401	17025	1	OK	0.7100647	-0.2634044	0.0188513	-0.6527410	54.221	286.665	-75.724	0.0988560	0
1	Port 2: NDI 8700340  s/n:34802401	17028	1	OK	0.7109695	-0.2634824	0.0179468	-0.6517494	54.300	286.232	-75.414	0.1062455	0
1	Port 2: NDI 8700340  s/n:34802401	17031	1	OK	0.7117130	-0.2632368	0.0173875	-0.6510519	54.447	285.950	-75.394	0.1426201	0
1	Port 2: NDI 8700340  s/n:34802401	17034	1	OK	0.7113867	-0.2628212	0.0171823	-0.6515817	54.514	285.934	-75.554	0.0756475	0
1	Port 2: NDI 8700340  s/n:34802401	17037	1	OK	0.7114263	-0.2627060	0.0179777	-0.6515635	54.745	285.833	-75.723	0.1037162	0
1	Port 2: NDI 8700340  s/n:34802401	17040	1	OK	0.7122725	-0.2626157	0.0191145	-0.6506424	54.288	285.956	-75.794	0.0915900	0
1	Port 2: NDI 8700340  s/n:34802401	17043	1	OK	0.7126237	-0.2621599	0.0205359	-0.6503983	54.137	286.036	-75.980	0.1661366	0
1	Port 2: NDI 8700340  s/n:34802401	17046	1	OK	0.7129412	-0.2618459	0.0212984	-0.6501523	54.046	286.028	-75.877	0.2051272	0
1	Port 2: NDI 8700340  s/n:34802401	17049	1	OK	0.7134852	-0.2614127	0.0211259	-0.6497354	54.384	285.993	-75.896	0.2036863	0
1	Port 2: NDI 8700340  s/n:34802401	17052	1	OK	0.7135961	-0.2614727	0.0207909	-0.6496002	53.655	286.252	-76.097	0.1970483	0
1	Port 2: NDI 8700340  s/n:34802401	17055	1	OK	0.7128087	-0.2613778	0.0209844	-0.6504960	53.983	286.250	-76.171	0.1816020	0
1	Port 2: NDI 8700340  s/n:34802401	17058	1	OK	0.7134524	-0.2609051	0.0204075	-0.6499983	53.936	286.273	-76.282	0.1786897	0
1	Port 2: NDI 8700340  s/n:34802401	17061	1	OK	0.7135075	-0.2611301	0.0211689	-0.6498230	53.889	286.342	-76.126	0.1735258	0
1	Port 2: NDI 8700340  s/n:34802401	17064	1	OK	0.7126461	-0.2614262	0.0210063	-0.6506540	53.996	286.418	-76.176	0.1850453	0
1	Port 2: NDI 8700340  s/n:34802401	17067	1	OK	0.7130501	-0.2616071	0.0200576	-0.6501684	53.822	286.415	-76.326	0.2044721	0
1	Port 2: NDI 8700340  s/n:34802401	17070	1	OK	0.7120595	-0.2618417	0.0206811	-0.6511393	53.380	286.866	-76.491	0.1557610	0
1	Port 2: NDI 8700340  s/n:34802401	17073	1	OK	0.7115788	-0.2621847	0.0190035	-0.6515779	53.666	286.610	-76.882	0.1590751	0
1	Port 2: NDI 8700340  s/n:34802401	17076	1	OK	0.7118970	-0.2624851	0.0196685	-0.6510894	53.182	286.857	-76.999	0.1679377	0
1	Port 2: NDI 8700340  s/n:34802401	17079	1	OK	0.7120831	-0.2623686	0.0191326	-0.6509488	53.225	286.643	-77.039	0.1925412	0
1	Port 2: NDI 8700340  s/n:34802401	17082	1	OK	0.7123207	-0.2621950	0.0199828	-0.6507332	52.913	286.811	-77.174	0.1618671	0
1	Port 2: NDI 8700340  s/n:34802401	17085	1	OK	0.7116473	-0.2620815	0.0194379	-0.6515318	53.595	286.445	-77.110	0.1375467	0
1	Port 2: NDI 8700340  s/n:34802401	17088	1	OK	0.7127062	-0.2620776	0.0201946	-0.6503518	53.177	286.602	-76.874	0.1316612	0
1	Port 2: NDI 8700340  s/n:34802401	17091	1	OK	0.7115631	-0.2620058	0.0190845	-0.6516645	53.174	286.564	-77.224	0.1281081	0
1	Port 2: NDI 8700340  s/n:34802401	17094	1	OK	0.7114991	-0.2622902	0.0198297	-0.6515978	53.206	286.651	-77.294	0.1252441	0
1	Port 2: NDI 8700340  s/n:34802401	17097	1	OK	0.7115510	-0.2621745	0.0192834	-0.6516041	53.613	286.575	-77.282	0.1435087	0
1	Port 2: NDI 8700340  s/n:34802401	17100	1	OK	0.7116482	-0.2623314	0.0202024	-0.6514069	53.152	286.821	-77.345	0.1703908	0
1	Port 2: NDI 8700340  s/n:34802401	17103	1	OK	0.7123609	-0.2624047	0.0206025	-0.6505853	53.382	286.702	-77.390	0.1781448	0
1	Port 2: NDI 8700340  s/n:34802401	17106	1	OK	0.7118176	-0.2621272	0.0189346	-0.6513421	53.330	286.602	-77.560	0.1320499	0
1	Port 2: NDI 8700340  s/n:34802401	17109	1	OK	0.7116134	-0.2622461	0.0190537	-0.6515138	53.144	286.529	-77.690	0.1871616	0
1	Port 2: NDI 8700340  s/n:34802401	17112	1	OK	0.7121620	-0.2617366	0.0201543	-0.6510861	52.841	286.601	-77.738	0.1197450	0
1	Port 2: NDI 8700340  s/n:34802401	17115	1	OK	0.7108242	-0.2611541	0.0197360	-0.6527925	53.508	286.371	-77.663	0.1199436	0
1	Port 2: NDI 8700340  s/n:34802401	17118	1	OK	0.7103165	-0.2610979	0.0202601	-0.6533513	53.549	286.300	-77.774	0.1023486	0
1	Port 2: NDI 8700340  s/n:34802401	17121	1	OK	0.7109917	-0.2611460	0.0200254	-0.6526044	53.087	286.296	-77.963	0.1377049	0
1	Port 2: NDI 8700340  s/n:34802401	17124	1	OK	0.7109106	-0.2613042	0.0198123	-0.6526359	53.029	286.308	-77.993	0.1493109	0
1	Port 2: NDI 8700340  s/n:34802401	17127	1	OK	0.7109617	-0.2618281	0.0212553	-0.6523248	53.000	286.369	-77.819	0.1280910	0
1	Port 2: NDI 8700340  s/n:34802401	17130	1	OK	0.7116351	-0.2615528	0.0212097	-0.6517023	53.269	286.378	-77.815	0.1352336	0
1	Port 2: NDI 8700340  s/n:34802401	17133	1	OK	0.7100935	-0.2613225	0.0197240	-0.6535203	53.407	286.516	-77.815	0.1840910	0
1	Port 2: NDI 8700340  s/n:34802401	17136	1	OK	0.7101625	-0.2614388	0.0192181	-0.6534139	53.497	286.420	-77.782	0.0902776	0
1	Port 2: NDI 8700340  s/n:34802401	17139	1	OK	0.7100905	-0.2609234	0.0204756	-0.6536599	53.345	286.769	-77.677	0.1614879	0
1	Port 2: NDI 8700340  s/n:34802401	17142	1	OK	0.7108985	-0.2608679	0.0207105	-0.6527958	53.412	286.519	-77.492	0.1469690	0
1	Port 2: NDI 8700340  s/n:34802401	17145	1	OK	0.7111908	-0.2606006	0.0200925	-0.6526035	53.635	286.345	-77.486	0.1239357	0
