Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	870276	1	OK	0.5570974	-0.3924879	0.0264818	-0.7313648	-23.421	266.929	-92.647	0.1882853	0
1	Port 2: NDI 8700340  s/n:34802401	870279	1	OK	0.5562116	-0.3923658	0.0252353	-0.7321482	-23.281	266.931	-92.797	0.1948406	0
1	Port 2: NDI 8700340  s/n:34802401	870282	1	OK	0.5569330	-0.3923697	0.0259765	-0.7315715	-23.816	267.247	-92.616	0.1930004	0
1	Port 2: NDI 8700340  s/n:34802401	870285	1	OK	0.5561282	-0.3923454	0.0258180	-0.7322021	-23.550	267.447	-92.506	0.1864156	0
1	Port 2: NDI 8700340  s/n:34802401	870288	1	OK	0.5561166	-0.3925676	0.0251895	-0.7321137	-23.564	267.344	-92.885	0.1886010	0
1	Port 2: NDI 8700340  s/n:34802401	870291	1	OK	0.5554909	-0.3926436	0.0248883	-0.7325582	-23.493	267.161	-93.388	0.2084169	0
1	Port 2: NDI 8700340  s/n:34802401	870294	1	OK	0.5553897	-0.3929533	0.0258618	-0.7324351	-23.202	266.891	-93.534	0.2069962	0
1	Port 2: NDI 8700340  s/n:34802401	870297	1	OK	0.5562710	-0.3932329	0.0270630	-0.7315724	-22.911	266.023	-93.372	0.2096808	0
1	Port 2: NDI 8700340  s/n:34802401	870300	1	OK	0.5575712	-0.3931980	0.0263254	-0.7306276	-21.946	264.183	-93.419	0.2414042	0
1	Port 2: NDI 8700340  s/n:34802401	870303	1	OK	0.5587364	-0.3930757	0.0244234	-0.7298689	-20.840	261.880	-93.382	0.1971285	0
1	Port 2: NDI 8700340  s/n:34802401	870306	1	OK	0.5598357	-0.3933457	0.0231350	-0.7289224	-19.555	259.620	-93.588	0.2003427	0
1	Port 2: NDI 8700340  s/n:34802401	870309	1	OK	0.5604833	-0.3931375	0.0213501	-0.7285915	-18.979	257.686	-94.333	0.2042249	0
1	Port 2: NDI 8700340  s/n:34802401	870312	1	OK	0.5615183	-0.3925333	0.0206335	-0.7281408	-18.074	256.000	-94.646	0.2336607	0
1	Port 2: NDI 8700340  s/n:34802401	870315	1	OK	0.5632613	-0.3921531	0.0204134	-0.7270048	-17.778	254.532	-94.568	0.1927982	0
1	Port 2: NDI 8700340  s/n:34802401	870318	1	OK	0.5629373	-0.3911483	0.0185008	-0.7278477	-16.884	252.736	-94.931	0.2291907	0
1	Port 2: NDI 8700340  s/n:34802401	870321	1	OK	0.5649069	-0.3903086	0.0194018	-0.7267483	-17.100	251.624	-95.318	0.2103890	0
1	Port 2: NDI 8700340  s/n:34802401	870324	1	OK	0.5644821	-0.3900420	0.0180683	-0.7272556	-16.797	249.969	-95.748	0.2321784	0
1	Port 2: NDI 8700340  s/n:34802401	870327	1	OK	0.5664377	-0.3896488	0.0184918	-0.7259340	-16.391	248.459	-96.035	0.2317033	0
1	Port 2: NDI 8700340  s/n:34802401	870330	1	OK	0.5673502	-0.3897096	0.0175736	-0.7252113	-15.625	246.397	-96.189	0.2411748	0
1	Port 2: NDI 8700340  s/n:34802401	870333	1	OK	0.5672572	-0.3888434	0.0159029	-0.7257873	-14.128	244.179	-96.998	0.2413142	0
1	Port 2: NDI 8700340  s/n:34802401	870336	1	OK	0.5685399	-0.3884696	0.0157927	-0.7249858	-13.630	242.472	-97.521	0.2262600	0
1	Port 2: NDI 8700340  s/n:34802401	870339	1	OK	0.5695754	-0.3885906	0.0153055	-0.7241181	-12.340	240.553	-97.347	0.2136416	0
1	Port 2: NDI 8700340  s/n:34802401	870342	1	OK	0.5709100	-0.3885297	0.0140483	-0.7231245	-11.467	238.842	-97.372	0.2064265	0
1	Port 2: NDI 8700340  s/n:34802401	870345	1	OK	0.5708311	-0.3880359	0.0131139	-0.7234694	-10.100	237.424	-97.738	0.2053736	0
1	Port 2: NDI 8700340  s/n:34802401	870348	1	OK	0.5713467	-0.3878353	0.0130650	-0.7231708	-9.151	236.168	-98.092	0.2408761	0
1	Port 2: NDI 8700340  s/n:34802401	870351	1	OK	0.5724538	-0.3881939	0.0127976	-0.7221069	-8.727	234.795	-98.201	0.2292843	0
1	Port 2: NDI 8700340  s/n:34802401	870354	1	OK	0.5726200	-0.3876605	0.0120911	-0.7222738	-7.620	233.460	-98.447	0.2240455	0
1	Port 2: NDI 8700340  s/n:34802401	870357	1	OK	0.5735303	-0.3877118	0.0104734	-0.7215489	-6.317	231.440	-98.507	0.2227354	0
1	Port 2: NDI 8700340  s/n:34802401	870360	1	OK	0.5743861	-0.3876725	0.0106829	-0.7208859	-5.145	229.967	-98.309	0.2342635	0
1	Port 2: NDI 8700340  s/n:34802401	870363	1	OK	0.5748373	-0.3874230	0.0094457	-0.7206777	-3.677	228.243	-98.521	0.2171189	0
1	Port 2: NDI 8700340  s/n:34802401	870366	1	OK	0.5765988	-0.3874602	0.0092984	-0.7192510	-2.900	226.637	-98.606	0.2216336	0
1	Port 2: NDI 8700340  s/n:34802401	870369	1	OK	0.5771880	-0.3869288	0.0071369	-0.7190891	-1.772	224.718	-98.531	0.2353606	0
1	Port 2: NDI 8700340  s/n:34802401	870372	1	OK	0.5776935	-0.3869891	0.0069820	-0.7186522	-0.886	223.038	-98.126	0.2501171	0
1	Port 2: NDI 8700340  s/n:34802401	870375	1	OK	0.5796455	-0.3865444	0.0062124	-0.7173256	0.017	221.041	-97.935	0.2289561	0
1	Port 2: NDI 8700340  s/n:34802401	870378	1	OK	0.5804294	-0.3859873	0.0052768	-0.7169991	0.901	219.143	-98.003	0.2399656	0
1	Port 2: NDI 8700340  s/n:34802401	870381	1	OK	0.5816709	-0.3852493	0.0037817	-0.7163991	1.925	216.941	-98.174	0.2483454	0
1	Port 2: NDI 8700340  s/n:34802401	870384	1	OK	0.5828663	-0.3849382	0.0041222	-0.7155924	2.483	215.298	-98.007	0.2502222	0
1	Port 2: NDI 8700340  s/n:34802401	870387	1	OK	0.5842622	-0.3847224	0.0028739	-0.7145755	3.247	213.158	-98.065	0.2364944	0
1	Port 2: NDI 8700340  s/n:34802401	870390	1	OK	0.5851859	-0.3843107	0.0021174	-0.7140436	4.526	211.048	-98.408	0.2709695	0
1	Port 2: NDI 8700340  s/n:34802401	870393	1	OK	0.5864449	-0.3840068	0.0021441	-0.7131735	5.045	209.322	-98.973	0.2636227	0
1	Port 2: NDI 8700340  s/n:34802401	870396	1	OK	0.5879527	-0.3837281	0.0026508	-0.7120796	5.734	207.775	-99.539	0.2674837	0
1	Port 2: NDI 8700340  s/n:34802401	870399	1	OK	0.5892962	-0.3838218	0.0013274	-0.7109213	6.862	205.751	-99.703	0.2483706	0
1	Port 2: NDI 8700340  s/n:34802401	870402	1	OK	0.5908167	-0.3840289	0.0007725	-0.7095469	7.631	203.930	-99.775	0.2741414	0
1	Port 2: NDI 8700340  s/n:34802401	870405	1	OK	0.5913979	-0.3842860	-0.0001680	-0.7089237	8.975	201.829	-99.713	0.2384477	0
1	Port 2: NDI 8700340  s/n:34802401	870408	1	OK	0.5924171	-0.3844043	-0.0027441	-0.7080027	10.091	199.365	-99.701	0.2652926	0
1	Port 2: NDI 8700340  s/n:34802401	870411	1	OK	0.5942796	-0.3842454	-0.0032010	-0.7065245	11.681	196.946	-99.709	0.2716828	0
1	Port 2: NDI 8700340  s/n:34802401	870414	1	OK	0.5963231	-0.3846255	-0.0039267	-0.7045897	13.227	194.366	-99.527	0.2357434	0
1	Port 2: NDI 8700340  s/n:34802401	870417	1	OK	0.5982087	-0.3843622	-0.0052359	-0.7031250	14.781	191.977	-99.687	0.2514485	0
1	Port 2: NDI 8700340  s/n:34802401	870420	1	OK	0.6003068	-0.3845394	-0.0048113	-0.7012404	15.645	190.189	-99.682	0.2529083	0
