Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	36859	1	OK	0.5575695	0.6537013	0.4707566	0.2004474	-59.317	-201.621	149.817	0.2318287	0
1	Port 2: NDI 8700340  s/n:34802401	36862	1	OK	0.5576476	0.6539781	0.4701358	0.2007838	-59.761	-201.743	149.849	0.2111068	0
1	Port 2: NDI 8700340  s/n:34802401	36865	1	OK	0.5576758	0.6530068	0.4715799	0.2004800	-59.796	-202.073	150.239	0.2285393	0
1	Port 2: NDI 8700340  s/n:34802401	36868	1	OK	0.5574355	0.6528051	0.4723446	0.2000043	-59.962	-202.362	150.856	0.2308687	0
1	Port 2: NDI 8700340  s/n:34802401	36871	1	OK	0.5565846	0.6532028	0.4728093	0.1999777	-59.725	-202.581	151.648	0.2379143	0
1	Port 2: NDI 8700340  s/n:34802401	36874	1	OK	0.5560038	0.6535030	0.4732963	0.1994598	-59.584	-202.636	152.202	0.2365744	0
1	Port 2: NDI 8700340  s/n:34802401	36877	1	OK	0.5555314	0.6539834	0.4731486	0.1995520	-59.545	-202.623	152.558	0.2306286	0
1	Port 2: NDI 8700340  s/n:34802401	36880	1	OK	0.5551615	0.6539629	0.4740245	0.1985672	-59.481	-202.597	153.488	0.2304021	0
1	Port 2: NDI 8700340  s/n:34802401	36883	1	OK	0.5551129	0.6544924	0.4734225	0.1983949	-59.383	-202.358	154.013	0.2636768	0
1	Port 2: NDI 8700340  s/n:34802401	36886	1	OK	0.5555291	0.6540163	0.4738065	0.1978823	-59.640	-202.200	154.257	0.2556483	0
1	Port 2: NDI 8700340  s/n:34802401	36889	1	OK	0.5557167	0.6534214	0.4743859	0.1979330	-60.096	-202.110	154.392	0.2251539	0
1	Port 2: NDI 8700340  s/n:34802401	36892	1	OK	0.5561507	0.6527210	0.4748974	0.1977984	-60.286	-201.547	153.981	0.2417928	0
1	Port 2: NDI 8700340  s/n:34802401	36895	1	OK	0.5562409	0.6534528	0.4738999	0.1975207	-60.390	-200.602	154.081	0.2451224	0
1	Port 2: NDI 8700340  s/n:34802401	36898	1	OK	0.5562162	0.6534029	0.4740974	0.1972810	-60.524	-200.069	154.382	0.2383053	0
1	Port 2: NDI 8700340  s/n:34802401	36901	1	OK	0.5561689	0.6538230	0.4735747	0.1972779	-60.793	-199.590	154.354	0.2437726	0
1	Port 2: NDI 8700340  s/n:34802401	36904	1	OK	0.5561594	0.6536161	0.4742059	0.1964727	-61.095	-199.318	154.622	0.2363041	0
1	Port 2: NDI 8700340  s/n:34802401	36907	1	OK	0.5560996	0.6536152	0.4744837	0.1959738	-61.165	-198.989	154.884	0.2370927	0
1	Port 2: NDI 8700340  s/n:34802401	36910	1	OK	0.5564148	0.6537413	0.4744841	0.1946526	-61.142	-198.409	155.027	0.2348552	0
1	Port 2: NDI 8700340  s/n:34802401	36913	1	OK	0.5569222	0.6528231	0.4758921	0.1928377	-61.080	-197.990	155.329	0.2374054	0
1	Port 2: NDI 8700340  s/n:34802401	36916	1	OK	0.5567640	0.6528787	0.4760275	0.1927720	-61.187	-197.759	155.331	0.2385886	0
1	Port 2: NDI 8700340  s/n:34802401	36919	1	OK	0.5568218	0.6532322	0.4756428	0.1923567	-61.378	-197.296	155.363	0.2533069	0
1	Port 2: NDI 8700340  s/n:34802401	36922	1	OK	0.5569511	0.6525416	0.4767957	0.1914701	-61.925	-197.289	155.472	0.2460477	0
1	Port 2: NDI 8700340  s/n:34802401	36925	1	OK	0.5572261	0.6520638	0.4772101	0.1912652	-62.561	-197.640	155.726	0.2261145	0
1	Port 2: NDI 8700340  s/n:34802401	36928	1	OK	0.5582944	0.6503238	0.4787561	0.1902076	-63.129	-198.298	155.884	0.2474873	0
1	Port 2: NDI 8700340  s/n:34802401	36931	1	OK	0.5593064	0.6487062	0.4798373	0.1900337	-63.308	-199.112	155.598	0.2521929	0
1	Port 2: NDI 8700340  s/n:34802401	36934	1	OK	0.5598737	0.6470224	0.4813929	0.1901691	-63.649	-200.318	155.462	0.2298691	0
1	Port 2: NDI 8700340  s/n:34802401	36937	1	OK	0.5600095	0.6458779	0.4824677	0.1909342	-63.784	-201.515	155.376	0.2093456	0
1	Port 2: NDI 8700340  s/n:34802401	36940	1	OK	0.5602163	0.6451552	0.4828815	0.1917234	-63.942	-202.431	154.928	0.2213648	0
1	Port 2: NDI 8700340  s/n:34802401	36943	1	OK	0.5597078	0.6455387	0.4820698	0.1939475	-64.413	-203.571	154.383	0.2140743	0
1	Port 2: NDI 8700340  s/n:34802401	36946	1	OK	0.5593687	0.6447585	0.4830735	0.1950210	-65.271	-205.137	154.056	0.2265504	0
1	Port 2: NDI 8700340  s/n:34802401	36949	1	OK	0.5590578	0.6432927	0.4847113	0.1966821	-66.113	-206.956	153.566	0.2234447	0
1	Port 2: NDI 8700340  s/n:34802401	36952	1	OK	0.5603585	0.6401383	0.4885677	0.1937085	-66.794	-208.166	153.046	0.2552249	0
1	Port 2: NDI 8700340  s/n:34802401	36955	1	OK	0.5595807	0.6392922	0.4898714	0.1954506	-67.620	-210.088	153.224	0.2308183	0
1	Port 2: NDI 8700340  s/n:34802401	36958	1	OK	0.5591557	0.6385738	0.4909082	0.1964116	-67.737	-211.449	153.225	0.2388456	0
1	Port 2: NDI 8700340  s/n:34802401	36961	1	OK	0.5584756	0.6380530	0.4921742	0.1968705	-67.893	-212.867	153.432	0.2233551	0
1	Port 2: NDI 8700340  s/n:34802401	36964	1	OK	0.5573991	0.6374662	0.4934172	0.1987024	-68.219	-214.890	153.673	0.2288608	0
1	Port 2: NDI 8700340  s/n:34802401	36967	1	OK	0.5568974	0.6365290	0.4948578	0.1995290	-68.271	-216.859	153.836	0.2618104	0
1	Port 2: NDI 8700340  s/n:34802401	36970	1	OK	0.5556848	0.6361472	0.4958989	0.2015324	-69.116	-219.576	154.421	0.2381225	0
1	Port 2: NDI 8700340  s/n:34802401	36973	1	OK	0.5547693	0.6346383	0.4985772	0.2022028	-69.387	-222.227	155.134	0.2510919	0
1	Port 2: NDI 8700340  s/n:34802401	36976	1	OK	0.5537971	0.6338362	0.5002562	0.2032344	-70.000	-224.765	155.744	0.2492378	0
1	Port 2: NDI 8700340  s/n:34802401	36979	1	OK	0.5524792	0.6336857	0.5015887	0.2040048	-70.558	-227.013	156.284	0.2280435	0
1	Port 2: NDI 8700340  s/n:34802401	36982	1	OK	0.5510267	0.6337132	0.5023568	0.2059485	-71.176	-229.224	156.829	0.2327616	0
1	Port 2: NDI 8700340  s/n:34802401	36985	1	OK	0.5496753	0.6334731	0.5035501	0.2073795	-71.438	-231.189	157.723	0.2395858	0
1	Port 2: NDI 8700340  s/n:34802401	36988	1	OK	0.5483611	0.6329208	0.5050733	0.2088355	-72.096	-233.146	158.505	0.2414574	0
