Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	129765	1	OK	0.5842594	-0.3386236	0.1472800	-0.7226919	-25.823	265.450	-92.818	0.1093155	0
1	Port 2: NDI 8700340  s/n:34802401	129768	1	OK	0.5840896	-0.3386009	0.1469577	-0.7229054	-25.768	265.446	-92.892	0.1223922	0
1	Port 2: NDI 8700340  s/n:34802401	129771	1	OK	0.5835918	-0.3388823	0.1470838	-0.7231499	-25.566	265.562	-92.846	0.1190397	0
1	Port 2: NDI 8700340  s/n:34802401	129774	1	OK	0.5816825	-0.3394039	0.1464552	-0.7245698	-25.456	266.065	-92.640	0.1419630	0
1	Port 2: NDI 8700340  s/n:34802401	129777	1	OK	0.5799714	-0.3403798	0.1471142	-0.7253497	-25.388	266.744	-92.067	0.1378331	0
1	Port 2: NDI 8700340  s/n:34802401	129780	1	OK	0.5783778	-0.3408283	0.1459745	-0.7266406	-24.658	267.045	-92.021	0.1680176	0
1	Port 2: NDI 8700340  s/n:34802401	129783	1	OK	0.5786613	-0.3412322	0.1466363	-0.7260919	-24.666	267.451	-91.950	0.1790912	0
1	Port 2: NDI 8700340  s/n:34802401	129786	1	OK	0.5781818	-0.3410272	0.1464649	-0.7266046	-24.225	267.678	-92.152	0.1377954	0
1	Port 2: NDI 8700340  s/n:34802401	129789	1	OK	0.5777333	-0.3413340	0.1449256	-0.7271258	-24.112	267.409	-92.117	0.0829765	0
1	Port 2: NDI 8700340  s/n:34802401	129792	1	OK	0.5763276	-0.3414953	0.1455411	-0.7280421	-24.123	267.688	-91.617	0.1329314	0
1	Port 2: NDI 8700340  s/n:34802401	129795	1	OK	0.5754096	-0.3417684	0.1449435	-0.7287589	-23.744	267.245	-91.429	0.1187193	0
1	Port 2: NDI 8700340  s/n:34802401	129798	1	OK	0.5764876	-0.3420196	0.1450638	-0.7277645	-23.818	266.782	-91.214	0.1743575	0
1	Port 2: NDI 8700340  s/n:34802401	129801	1	OK	0.5756092	-0.3424964	0.1449195	-0.7282641	-23.177	266.386	-91.144	0.1475842	0
1	Port 2: NDI 8700340  s/n:34802401	129804	1	OK	0.5758958	-0.3424632	0.1443266	-0.7281709	-22.786	266.032	-91.575	0.1619502	0
1	Port 2: NDI 8700340  s/n:34802401	129807	1	OK	0.5759357	-0.3432990	0.1426429	-0.7280775	-21.892	265.095	-91.962	0.1297134	0
1	Port 2: NDI 8700340  s/n:34802401	129810	1	OK	0.5751083	-0.3434560	0.1429754	-0.7285921	-20.482	264.858	-92.536	0.1063665	0
1	Port 2: NDI 8700340  s/n:34802401	129813	1	OK	0.5743412	-0.3447438	0.1430977	-0.7285650	-20.319	264.715	-92.846	0.1450354	0
1	Port 2: NDI 8700340  s/n:34802401	129816	1	OK	0.5739146	-0.3454734	0.1422993	-0.7287120	-19.701	264.236	-93.042	0.1359229	0
1	Port 2: NDI 8700340  s/n:34802401	129819	1	OK	0.5733406	-0.3462176	0.1403739	-0.7291839	-17.903	262.936	-92.960	0.1286858	0
1	Port 2: NDI 8700340  s/n:34802401	129822	1	OK	0.5748727	-0.3469288	0.1393725	-0.7278304	-16.672	261.686	-92.632	0.1284629	0
1	Port 2: NDI 8700340  s/n:34802401	129825	1	OK	0.5765283	-0.3477526	0.1361479	-0.7267372	-14.353	259.299	-92.586	0.1326559	0
1	Port 2: NDI 8700340  s/n:34802401	129828	1	OK	0.5783467	-0.3480661	0.1355400	-0.7252544	-12.353	257.788	-92.572	0.1172052	0
1	Port 2: NDI 8700340  s/n:34802401	129831	1	OK	0.5786670	-0.3485776	0.1333174	-0.7251652	-9.928	256.011	-92.689	0.1069636	0
1	Port 2: NDI 8700340  s/n:34802401	129834	1	OK	0.5783852	-0.3490794	0.1302126	-0.7257126	-6.899	254.264	-92.779	0.1351193	0
1	Port 2: NDI 8700340  s/n:34802401	129837	1	OK	0.5756835	-0.3511680	0.1262936	-0.7275435	-3.841	252.474	-92.454	0.1131277	0
1	Port 2: NDI 8700340  s/n:34802401	129840	1	OK	0.5762125	-0.3527434	0.1238361	-0.7267847	-0.857	250.360	-92.490	0.0774337	0
1	Port 2: NDI 8700340  s/n:34802401	129843	1	OK	0.5784585	-0.3547612	0.1220073	-0.7243235	2.444	247.486	-92.489	0.0976722	0
1	Port 2: NDI 8700340  s/n:34802401	129846	1	OK	0.5780105	-0.3572088	0.1226348	-0.7233716	4.705	245.639	-92.505	0.1010379	0
1	Port 2: NDI 8700340  s/n:34802401	129849	1	OK	0.5765454	-0.3596077	0.1198735	-0.7238149	6.236	244.515	-92.423	0.1071139	0
1	Port 2: NDI 8700340  s/n:34802401	129852	1	OK	0.5746088	-0.3608400	0.1170594	-0.7252009	6.718	245.095	-92.364	0.1153816	0
1	Port 2: NDI 8700340  s/n:34802401	129855	1	OK	0.5728510	-0.3621456	0.1114673	-0.7268200	6.390	245.826	-92.226	0.0857362	0
1	Port 2: NDI 8700340  s/n:34802401	129858	1	OK	0.5702109	-0.3630472	0.1072530	-0.7290768	6.253	247.139	-91.689	0.0838149	0
1	Port 2: NDI 8700340  s/n:34802401	129861	1	OK	0.5668596	-0.3644131	0.1059881	-0.7311906	5.109	249.880	-90.802	0.0865872	0
1	Port 2: NDI 8700340  s/n:34802401	129864	1	OK	0.5614173	-0.3663936	0.1033761	-0.7347651	4.252	252.893	-89.987	0.0990360	0
1	Port 2: NDI 8700340  s/n:34802401	129867	1	OK	0.5574649	-0.3686357	0.0993891	-0.7371990	3.648	255.482	-89.405	0.1201700	0
1	Port 2: NDI 8700340  s/n:34802401	129870	1	OK	0.5533396	-0.3719941	0.0963842	-0.7390168	2.438	258.405	-88.648	0.0800157	0
1	Port 2: NDI 8700340  s/n:34802401	129873	1	OK	0.5489326	-0.3750639	0.0876775	-0.7418306	3.043	259.652	-88.793	0.0881654	0
1	Port 2: NDI 8700340  s/n:34802401	129876	1	OK	0.5432716	-0.3789799	0.0797297	-0.7448982	2.734	261.539	-88.368	0.0812589	0
1	Port 2: NDI 8700340  s/n:34802401	129879	1	OK	0.5363358	-0.3827700	0.0711566	-0.7488443	2.595	263.539	-87.463	0.0975270	0
1	Port 2: NDI 8700340  s/n:34802401	129882	1	OK	0.5305005	-0.3861508	0.0642512	-0.7518833	2.404	265.777	-86.233	0.1128998	0
1	Port 2: NDI 8700340  s/n:34802401	129885	1	OK	0.5246096	-0.3894982	0.0633659	-0.7543611	1.114	269.771	-84.566	0.1408532	0
1	Port 2: NDI 8700340  s/n:34802401	129888	1	OK	0.5196789	-0.3927637	0.0650789	-0.7559333	-1.026	274.330	-82.925	0.1111078	0
1	Port 2: NDI 8700340  s/n:34802401	129891	1	OK	0.5169773	-0.3936634	0.0681881	-0.7570429	-2.652	278.979	-82.403	0.1402770	0
1	Port 2: NDI 8700340  s/n:34802401	129894	1	OK	0.5128379	-0.3941979	0.0696058	-0.7594473	-3.561	282.905	-82.013	0.1205501	0
1	Port 2: NDI 8700340  s/n:34802401	129897	1	OK	0.5120184	-0.3942984	0.0714539	-0.7597765	-4.940	286.279	-81.626	0.1466031	0
1	Port 2: NDI 8700340  s/n:34802401	129900	1	OK	0.5109292	-0.3937337	0.0737847	-0.7605793	-5.237	288.856	-81.865	0.1087518	0
1	Port 2: NDI 8700340  s/n:34802401	129903	1	OK	0.5096752	-0.3938305	0.0763026	-0.7611220	-5.779	290.829	-81.693	0.1156682	0
1	Port 2: NDI 8700340  s/n:34802401	129906	1	OK	0.5115490	-0.3934646	0.0771908	-0.7599637	-5.010	290.706	-81.976	0.1170097	0
1	Port 2: NDI 8700340  s/n:34802401	129909	1	OK	0.5136323	-0.3937460	0.0777086	-0.7583583	-4.747	289.872	-81.948	0.1289475	0
1	Port 2: NDI 8700340  s/n:34802401	129912	1	OK	0.5155547	-0.3939865	0.0790384	-0.7567899	-3.016	288.123	-81.878	0.1348091	0
1	Port 2: NDI 8700340  s/n:34802401	129915	1	OK	0.5186814	-0.3953128	0.0786684	-0.7539951	-1.608	285.364	-81.598	0.1481837	0
1	Port 2: NDI 8700340  s/n:34802401	129918	1	OK	0.5216739	-0.3959668	0.0775671	-0.7516981	1.050	282.102	-81.620	0.1169365	0
1	Port 2: NDI 8700340  s/n:34802401	129921	1	OK	0.5249337	-0.3970369	0.0818240	-0.7484057	2.838	280.092	-81.616	0.1217127	0
1	Port 2: NDI 8700340  s/n:34802401	129924	1	OK	0.5266494	-0.3979723	0.0816939	-0.7467159	4.653	277.606	-82.075	0.1209084	0
1	Port 2: NDI 8700340  s/n:34802401	129927	1	OK	0.5284061	-0.3990090	0.0823112	-0.7448514	6.499	275.618	-82.096	0.1575116	0
1	Port 2: NDI 8700340  s/n:34802401	129930	1	OK	0.5294427	-0.3995173	0.0826927	-0.7437999	8.257	273.930	-82.005	0.0973379	0
1	Port 2: NDI 8700340  s/n:34802401	129933	1	OK	0.5333625	-0.3997700	0.0833813	-0.7407806	9.803	272.019	-81.728	0.0842195	0
1	Port 2: NDI 8700340  s/n:34802401	129936	1	OK	0.5373336	-0.3990168	0.0822380	-0.7384410	11.303	269.672	-82.017	0.0959588	0
1	Port 2: NDI 8700340  s/n:34802401	129939	1	OK	0.5402121	-0.3991896	0.0828781	-0.7361724	12.355	267.759	-81.818	0.1199817	0
1	Port 2: NDI 8700340  s/n:34802401	129942	1	OK	0.5431360	-0.3991110	0.0837141	-0.7339657	13.652	265.725	-81.707	0.1221155	0
1	Port 2: NDI 8700340  s/n:34802401	129945	1	OK	0.5460378	-0.3986361	0.0843271	-0.7319979	14.992	263.513	-82.006	0.1255004	0
