Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	79615	1	OK	0.4497457	0.6865429	0.5698230	0.0411025	-38.312	-186.534	159.844	0.2460054	0
1	Port 2: NDI 8700340  s/n:34802401	79618	1	OK	0.4492440	0.6871294	0.5694792	0.0415508	-38.703	-187.012	159.784	0.2372340	0
1	Port 2: NDI 8700340  s/n:34802401	79621	1	OK	0.4485131	0.6881347	0.5688960	0.0407913	-39.336	-187.214	160.152	0.2364672	0
1	Port 2: NDI 8700340  s/n:34802401	79624	1	OK	0.4479095	0.6891432	0.5681979	0.0401234	-40.024	-187.328	160.477	0.2302308	0
1	Port 2: NDI 8700340  s/n:34802401	79627	1	OK	0.4474636	0.6903949	0.5670184	0.0402665	-40.351	-187.587	160.154	0.2259843	0
1	Port 2: NDI 8700340  s/n:34802401	79630	1	OK	0.4476764	0.6898929	0.5673986	0.0411398	-41.050	-188.229	159.735	0.2276963	0
1	Port 2: NDI 8700340  s/n:34802401	79633	1	OK	0.4477584	0.6894033	0.5679274	0.0411594	-41.803	-188.683	159.794	0.2186709	0
1	Port 2: NDI 8700340  s/n:34802401	79636	1	OK	0.4475497	0.6898038	0.5676311	0.0408028	-41.873	-189.193	159.614	0.2395783	0
1	Port 2: NDI 8700340  s/n:34802401	79639	1	OK	0.4478429	0.6901637	0.5669172	0.0414204	-42.626	-190.085	159.101	0.2230007	0
1	Port 2: NDI 8700340  s/n:34802401	79642	1	OK	0.4480664	0.6888242	0.5683706	0.0413825	-43.329	-191.027	158.987	0.2312202	0
1	Port 2: NDI 8700340  s/n:34802401	79645	1	OK	0.4479915	0.6891236	0.5680500	0.0416120	-44.088	-191.768	158.689	0.2274563	0
1	Port 2: NDI 8700340  s/n:34802401	79648	1	OK	0.4483468	0.6886460	0.5682862	0.0424564	-44.902	-192.515	158.148	0.2426741	0
1	Port 2: NDI 8700340  s/n:34802401	79651	1	OK	0.4488669	0.6879947	0.5685830	0.0435336	-46.480	-193.525	157.417	0.2369117	0
1	Port 2: NDI 8700340  s/n:34802401	79654	1	OK	0.4498325	0.6872127	0.5686055	0.0455765	-48.042	-194.527	156.393	0.2271730	0
1	Port 2: NDI 8700340  s/n:34802401	79657	1	OK	0.4504295	0.6852704	0.5703372	0.0472570	-49.707	-195.746	155.781	0.2399037	0
1	Port 2: NDI 8700340  s/n:34802401	79660	1	OK	0.4503372	0.6854885	0.5700578	0.0483320	-51.147	-196.744	155.407	0.2426918	0
1	Port 2: NDI 8700340  s/n:34802401	79663	1	OK	0.4508087	0.6845168	0.5707496	0.0495282	-52.500	-197.748	154.885	0.2385630	0
1	Port 2: NDI 8700340  s/n:34802401	79666	1	OK	0.4510375	0.6837763	0.5713940	0.0502388	-53.877	-198.663	154.699	0.2417788	0
1	Port 2: NDI 8700340  s/n:34802401	79669	1	OK	0.4508172	0.6835981	0.5717785	0.0502680	-54.729	-199.354	154.846	0.2160574	0
1	Port 2: NDI 8700340  s/n:34802401	79672	1	OK	0.4504519	0.6840567	0.5715013	0.0504549	-55.350	-199.945	154.768	0.2374077	0
1	Port 2: NDI 8700340  s/n:34802401	79675	1	OK	0.4504921	0.6832875	0.5723354	0.0510619	-56.416	-200.854	154.587	0.2370171	0
1	Port 2: NDI 8700340  s/n:34802401	79678	1	OK	0.4509557	0.6823584	0.5731665	0.0500614	-57.418	-201.402	154.443	0.2630970	0
1	Port 2: NDI 8700340  s/n:34802401	79681	1	OK	0.4509521	0.6809500	0.5748258	0.0502458	-58.381	-202.057	154.302	0.2579554	0
1	Port 2: NDI 8700340  s/n:34802401	79684	1	OK	0.4513607	0.6806594	0.5746814	0.0521311	-59.737	-202.917	153.517	0.2513324	0
1	Port 2: NDI 8700340  s/n:34802401	79687	1	OK	0.4516378	0.6801761	0.5748918	0.0536952	-61.075	-203.866	153.001	0.2285874	0
