Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	25443	1	OK	0.8185622	-0.2748578	-0.0155652	-0.5041497	50.739	274.035	-80.804	0.4302600	0
1	Port 2: NDI 8700340  s/n:34802401	25446	1	OK	0.8192673	-0.2735766	-0.0135508	-0.5037592	50.548	274.072	-80.936	0.4257092	0
1	Port 2: NDI 8700340  s/n:34802401	25449	1	OK	0.8211651	-0.2721605	-0.0125534	-0.5014569	50.228	273.930	-81.018	0.4352335	0
1	Port 2: NDI 8700340  s/n:34802401	25452	1	OK	0.8212817	-0.2711506	-0.0120379	-0.5018255	51.302	273.550	-81.004	0.4343121	0
1	Port 2: NDI 8700340  s/n:34802401	25455	1	OK	0.8221310	-0.2706269	-0.0104161	-0.5007527	50.687	273.733	-80.915	0.4311632	0
1	Port 2: NDI 8700340  s/n:34802401	25458	1	OK	0.8226594	-0.2707552	-0.0102975	-0.4998171	50.832	273.878	-80.867	0.4339063	0
1	Port 2: NDI 8700340  s/n:34802401	25461	1	OK	0.8225906	-0.2716233	-0.0113703	-0.4994359	51.016	273.657	-80.878	0.4465550	0
1	Port 2: NDI 8700340  s/n:34802401	25464	1	OK	0.8223066	-0.2721856	-0.0118481	-0.4995863	50.795	273.759	-80.912	0.4190955	0
1	Port 2: NDI 8700340  s/n:34802401	25467	1	OK	0.8206637	-0.2724253	-0.0118626	-0.5021502	50.252	274.385	-80.937	0.4427775	0
1	Port 2: NDI 8700340  s/n:34802401	25470	1	OK	0.8206422	-0.2727051	-0.0130199	-0.5020048	50.860	274.065	-80.949	0.4426050	0
1	Port 2: NDI 8700340  s/n:34802401	25473	1	OK	0.8214606	-0.2730058	-0.0128440	-0.5005051	50.853	273.844	-80.953	0.4314255	0
1	Port 2: NDI 8700340  s/n:34802401	25476	1	OK	0.8225625	-0.2724297	-0.0110952	-0.4990490	50.569	274.109	-80.899	0.4236181	0
1	Port 2: NDI 8700340  s/n:34802401	25479	1	OK	0.8227338	-0.2721965	-0.0110044	-0.4988958	50.680	274.057	-80.871	0.4330320	0
1	Port 2: NDI 8700340  s/n:34802401	25482	1	OK	0.8232942	-0.2721031	-0.0105244	-0.4980320	50.878	273.870	-80.886	0.4294961	0
1	Port 2: NDI 8700340  s/n:34802401	25485	1	OK	0.8234504	-0.2723974	-0.0110302	-0.4976016	51.225	273.651	-80.961	0.4312117	0
1	Port 2: NDI 8700340  s/n:34802401	25488	1	OK	0.8248840	-0.2726215	-0.0092450	-0.4951347	50.996	273.767	-80.794	0.4184955	0
1	Port 2: NDI 8700340  s/n:34802401	25491	1	OK	0.8251250	-0.2720580	-0.0093150	-0.4950418	50.765	274.064	-80.613	0.4257329	0
1	Port 2: NDI 8700340  s/n:34802401	25494	1	OK	0.8267340	-0.2714512	-0.0084551	-0.4927005	50.529	274.322	-80.507	0.4116806	0
1	Port 2: NDI 8700340  s/n:34802401	25497	1	OK	0.8267138	-0.2710128	-0.0080490	-0.4929824	51.085	274.275	-80.446	0.4126984	0
1	Port 2: NDI 8700340  s/n:34802401	25500	1	OK	0.8266999	-0.2711360	-0.0074738	-0.4929469	50.767	274.445	-80.444	0.4150110	0
1	Port 2: NDI 8700340  s/n:34802401	25503	1	OK	0.8256472	-0.2715294	-0.0088132	-0.4944702	51.154	274.192	-80.664	0.4277564	0
1	Port 2: NDI 8700340  s/n:34802401	25506	1	OK	0.8262407	-0.2720921	-0.0069471	-0.4931977	51.104	274.147	-80.689	0.4206955	0
1	Port 2: NDI 8700340  s/n:34802401	25509	1	OK	0.8270785	-0.2721299	-0.0073647	-0.4917644	51.159	273.966	-80.642	0.4194528	0
1	Port 2: NDI 8700340  s/n:34802401	25512	1	OK	0.8258569	-0.2717583	-0.0073446	-0.4940180	50.833	274.146	-80.718	0.4332197	0
1	Port 2: NDI 8700340  s/n:34802401	25515	1	OK	0.8273099	-0.2710442	-0.0063390	-0.4919890	50.903	274.144	-80.517	0.4187087	0
1	Port 2: NDI 8700340  s/n:34802401	25518	1	OK	0.8273910	-0.2697532	-0.0077276	-0.4925421	51.321	274.054	-80.542	0.4112726	0
1	Port 2: NDI 8700340  s/n:34802401	25521	1	OK	0.8272475	-0.2690239	-0.0066678	-0.4931969	51.233	274.172	-80.537	0.4189341	0
1	Port 2: NDI 8700340  s/n:34802401	25524	1	OK	0.8275120	-0.2685239	-0.0073197	-0.4930164	50.601	274.330	-80.670	0.4231136	0
1	Port 2: NDI 8700340  s/n:34802401	25527	1	OK	0.8281637	-0.2680284	-0.0063050	-0.4922052	50.892	274.364	-80.592	0.4170923	0
1	Port 2: NDI 8700340  s/n:34802401	25530	1	OK	0.8288788	-0.2677215	-0.0061345	-0.4911696	50.941	274.237	-80.554	0.4070595	0
1	Port 2: NDI 8700340  s/n:34802401	25533	1	OK	0.8286438	-0.2679126	-0.0059378	-0.4914642	51.190	274.124	-80.543	0.4151533	0
1	Port 2: NDI 8700340  s/n:34802401	25536	1	OK	0.8287911	-0.2682020	-0.0054291	-0.4910636	50.796	274.315	-80.550	0.4052664	0
1	Port 2: NDI 8700340  s/n:34802401	25539	1	OK	0.8280828	-0.2687362	-0.0059590	-0.4919596	51.227	274.217	-80.767	0.4056741	0
1	Port 2: NDI 8700340  s/n:34802401	25542	1	OK	0.8293845	-0.2694145	-0.0053791	-0.4893958	50.795	274.168	-80.672	0.4160104	0
1	Port 2: NDI 8700340  s/n:34802401	25545	1	OK	0.8281626	-0.2692632	-0.0066510	-0.4915281	50.860	274.247	-80.842	0.4120679	0
1	Port 2: NDI 8700340  s/n:34802401	25548	1	OK	0.8276059	-0.2687302	-0.0083031	-0.4927307	51.032	274.162	-80.726	0.4234325	0
1	Port 2: NDI 8700340  s/n:34802401	25551	1	OK	0.8283403	-0.2681761	-0.0081818	-0.4917997	51.171	274.000	-80.623	0.4123301	0
1	Port 2: NDI 8700340  s/n:34802401	25554	1	OK	0.8283800	-0.2675851	-0.0070469	-0.4920723	50.970	274.094	-80.635	0.4146884	0
1	Port 2: NDI 8700340  s/n:34802401	25557	1	OK	0.8291653	-0.2672525	-0.0069449	-0.4909305	50.961	273.836	-80.612	0.4062820	0
1	Port 2: NDI 8700340  s/n:34802401	25560	1	OK	0.8300494	-0.2672101	-0.0067657	-0.4894600	51.150	273.562	-80.632	0.3915780	0
1	Port 2: NDI 8700340  s/n:34802401	25563	1	OK	0.8285721	-0.2671393	-0.0071262	-0.4919898	51.276	273.746	-80.793	0.3988301	0
1	Port 2: NDI 8700340  s/n:34802401	25566	1	OK	0.8288326	-0.2671710	-0.0074691	-0.4915286	51.036	273.789	-80.783	0.4020387	0
1	Port 2: NDI 8700340  s/n:34802401	25569	1	OK	0.8286565	-0.2668534	-0.0078873	-0.4919914	50.819	273.989	-80.752	0.4068632	0
1	Port 2: NDI 8700340  s/n:34802401	25572	1	OK	0.8276833	-0.2665652	-0.0082922	-0.4937758	51.085	274.030	-80.839	0.4132325	0
1	Port 2: NDI 8700340  s/n:34802401	25575	1	OK	0.8286670	-0.2666087	-0.0086303	-0.4920938	50.882	273.919	-80.743	0.4072559	0
1	Port 2: NDI 8700340  s/n:34802401	25578	1	OK	0.8289657	-0.2662818	-0.0082817	-0.4917736	50.643	274.126	-80.806	0.4057527	0
1	Port 2: NDI 8700340  s/n:34802401	25581	1	OK	0.8285681	-0.2663982	-0.0083761	-0.4923786	50.962	274.052	-80.831	0.4026561	0
1	Port 2: NDI 8700340  s/n:34802401	25584	1	OK	0.8283837	-0.2666639	-0.0091500	-0.4925314	51.260	273.895	-80.789	0.4035271	0
1	Port 2: NDI 8700340  s/n:34802401	25587	1	OK	0.8279776	-0.2665779	-0.0096693	-0.4932503	50.823	274.168	-80.710	0.4104800	0
1	Port 2: NDI 8700340  s/n:34802401	25590	1	OK	0.8285556	-0.2665014	-0.0092384	-0.4923285	51.117	274.178	-80.641	0.4046566	0
1	Port 2: NDI 8700340  s/n:34802401	25593	1	OK	0.8287892	-0.2668288	-0.0081852	-0.4917762	50.999	274.269	-80.605	0.4036245	0
1	Port 2: NDI 8700340  s/n:34802401	25596	1	OK	0.8288737	-0.2671001	-0.0095774	-0.4914612	51.088	274.122	-80.641	0.4046813	0
1	Port 2: NDI 8700340  s/n:34802401	25599	1	OK	0.8291437	-0.2675118	-0.0094076	-0.4907848	51.325	274.018	-80.551	0.4040198	0
1	Port 2: NDI 8700340  s/n:34802401	25602	1	OK	0.8289085	-0.2676978	-0.0088743	-0.4910905	51.305	274.191	-80.564	0.3955517	0
1	Port 2: NDI 8700340  s/n:34802401	25605	1	OK	0.8286737	-0.2677582	-0.0083448	-0.4914629	50.925	274.392	-80.525	0.4179465	0
1	Port 2: NDI 8700340  s/n:34802401	25608	1	OK	0.8298796	-0.2670553	-0.0076352	-0.4898194	51.011	274.630	-80.416	0.4015479	0
1	Port 2: NDI 8700340  s/n:34802401	25611	1	OK	0.8309070	-0.2670934	-0.0073269	-0.4880585	51.174	274.401	-80.390	0.3948336	0
1	Port 2: NDI 8700340  s/n:34802401	25614	1	OK	0.8295460	-0.2669460	-0.0077205	-0.4904424	51.356	274.429	-80.391	0.4022129	0
1	Port 2: NDI 8700340  s/n:34802401	25617	1	OK	0.8308675	-0.2670053	-0.0063501	-0.4881875	51.005	274.464	-80.342	0.4007838	0
1	Port 2: NDI 8700340  s/n:34802401	25620	1	OK	0.8308126	-0.2669265	-0.0063824	-0.4883237	50.947	274.434	-80.432	0.3903100	0
