Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	8701	1	OK	0.5011680	-0.4404572	-0.0082993	-0.7448216	5.655	258.090	-85.820	0.1732438	0
1	Port 2: NDI 8700340  s/n:34802401	8704	1	OK	0.5002320	-0.4412490	-0.0076325	-0.7449893	4.753	259.093	-85.236	0.1658833	0
1	Port 2: NDI 8700340  s/n:34802401	8707	1	OK	0.5005468	-0.4412187	-0.0083941	-0.7447875	4.615	259.117	-85.383	0.1591677	0
1	Port 2: NDI 8700340  s/n:34802401	8710	1	OK	0.5012889	-0.4409130	-0.0090006	-0.7444624	5.233	258.663	-85.810	0.1805557	0
1	Port 2: NDI 8700340  s/n:34802401	8713	1	OK	0.5012663	-0.4408050	-0.0100980	-0.7445274	5.543	258.258	-86.328	0.1578932	0
1	Port 2: NDI 8700340  s/n:34802401	8716	1	OK	0.5012870	-0.4409859	-0.0107376	-0.7443973	5.353	258.043	-86.883	0.1616807	0
1	Port 2: NDI 8700340  s/n:34802401	8719	1	OK	0.5012139	-0.4412926	-0.0118117	-0.7442486	4.757	257.734	-87.122	0.1661926	0
1	Port 2: NDI 8700340  s/n:34802401	8722	1	OK	0.5022883	-0.4417722	-0.0113447	-0.7432463	3.495	257.799	-86.810	0.1711983	0
1	Port 2: NDI 8700340  s/n:34802401	8725	1	OK	0.5036568	-0.4420836	-0.0118121	-0.7421269	1.117	258.135	-86.715	0.1781148	0
1	Port 2: NDI 8700340  s/n:34802401	8728	1	OK	0.5051631	-0.4419123	-0.0112183	-0.7412138	-1.835	259.347	-87.422	0.1719945	0
1	Port 2: NDI 8700340  s/n:34802401	8731	1	OK	0.5053845	-0.4415477	-0.0121844	-0.7412650	-4.615	260.712	-87.703	0.1755577	0
1	Port 2: NDI 8700340  s/n:34802401	8734	1	OK	0.5039787	-0.4416847	-0.0126374	-0.7421323	-7.816	262.460	-87.724	0.1996187	0
1	Port 2: NDI 8700340  s/n:34802401	8737	1	OK	0.5031198	-0.4415913	-0.0113691	-0.7427909	-11.163	264.618	-87.808	0.1750323	0
1	Port 2: NDI 8700340  s/n:34802401	8740	1	OK	0.5012104	-0.4414563	-0.0102676	-0.7441767	-14.983	267.245	-88.476	0.1753561	0
1	Port 2: NDI 8700340  s/n:34802401	8743	1	OK	0.4995575	-0.4415558	-0.0077731	-0.7452586	-19.017	270.496	-89.503	0.1625739	0
1	Port 2: NDI 8700340  s/n:34802401	8746	1	OK	0.4974716	-0.4413559	-0.0075214	-0.7467733	-22.323	273.229	-89.994	0.1745963	0
1	Port 2: NDI 8700340  s/n:34802401	8749	1	OK	0.4956700	-0.4412286	-0.0057356	-0.7480612	-24.705	276.174	-90.021	0.1620023	0
1	Port 2: NDI 8700340  s/n:34802401	8752	1	OK	0.4941117	-0.4408751	-0.0043414	-0.7493090	-26.576	279.222	-90.306	0.1637225	0
1	Port 2: NDI 8700340  s/n:34802401	8755	1	OK	0.4920544	-0.4406611	-0.0059343	-0.7507763	-27.466	281.608	-90.899	0.1776157	0
1	Port 2: NDI 8700340  s/n:34802401	8758	1	OK	0.4907619	-0.4411194	-0.0031942	-0.7513695	-28.990	285.218	-91.257	0.1798931	0
1	Port 2: NDI 8700340  s/n:34802401	8761	1	OK	0.4876831	-0.4415075	-0.0044094	-0.7531380	-28.842	287.859	-91.410	0.1899994	0
1	Port 2: NDI 8700340  s/n:34802401	8764	1	OK	0.4850056	-0.4395305	0.0029032	-0.7560252	-29.696	293.410	-92.706	0.1934343	0
1	Port 2: NDI 8700340  s/n:34802401	8767	1	OK	0.4817501	-0.4398305	0.0022622	-0.7579320	-29.057	296.269	-93.128	0.1656479	0
1	Port 2: NDI 8700340  s/n:34802401	8770	1	OK	0.4811019	-0.4393107	0.0049315	-0.7586321	-28.523	299.582	-93.844	0.1669794	0
1	Port 2: NDI 8700340  s/n:34802401	8773	1	OK	0.4788520	-0.4389112	0.0042832	-0.7602890	-26.549	301.436	-94.749	0.1641786	0
1	Port 2: NDI 8700340  s/n:34802401	8776	1	OK	0.4755732	-0.4391818	0.0049690	-0.7621842	-24.849	303.496	-95.348	0.1914406	0
1	Port 2: NDI 8700340  s/n:34802401	8779	1	OK	0.4741541	-0.4405165	0.0073792	-0.7622786	-23.259	304.894	-95.268	0.1697547	0
1	Port 2: NDI 8700340  s/n:34802401	8782	1	OK	0.4718909	-0.4418676	0.0072157	-0.7629023	-22.367	304.890	-94.989	0.1695944	0
1	Port 2: NDI 8700340  s/n:34802401	8785	1	OK	0.4736535	-0.4422992	0.0097188	-0.7615309	-21.903	304.044	-94.761	0.1603791	0
1	Port 2: NDI 8700340  s/n:34802401	8788	1	OK	0.4730028	-0.4423143	0.0123156	-0.7618889	-22.465	303.228	-94.023	0.1837787	0
1	Port 2: NDI 8700340  s/n:34802401	8791	1	OK	0.4710663	-0.4427276	0.0137488	-0.7628235	-22.713	301.342	-93.401	0.1736022	0
1	Port 2: NDI 8700340  s/n:34802401	8794	1	OK	0.4685253	-0.4426818	0.0153846	-0.7643822	-23.485	299.813	-93.484	0.1779833	0
1	Port 2: NDI 8700340  s/n:34802401	8797	1	OK	0.4654034	-0.4425775	0.0177914	-0.7662952	-24.294	298.647	-93.245	0.2020683	0
1	Port 2: NDI 8700340  s/n:34802401	8800	1	OK	0.4634021	-0.4433908	0.0183668	-0.7670239	-24.514	296.781	-91.988	0.1788328	0
1	Port 2: NDI 8700340  s/n:34802401	8803	1	OK	0.4649183	-0.4443034	0.0188361	-0.7655656	-24.757	293.957	-91.043	0.1919427	0
1	Port 2: NDI 8700340  s/n:34802401	8806	1	OK	0.4639888	-0.4444283	0.0198927	-0.7660301	-24.728	291.797	-90.526	0.1877674	0
1	Port 2: NDI 8700340  s/n:34802401	8809	1	OK	0.4644663	-0.4452342	0.0158670	-0.7653664	-24.522	288.224	-89.472	0.1836856	0
1	Port 2: NDI 8700340  s/n:34802401	8812	1	OK	0.4689214	-0.4457868	0.0203530	-0.7622156	-24.527	286.242	-88.544	0.1868485	0
1	Port 2: NDI 8700340  s/n:34802401	8815	1	OK	0.4698072	-0.4457808	0.0206527	-0.7616654	-23.521	284.211	-88.155	0.1916119	0
1	Port 2: NDI 8700340  s/n:34802401	8818	1	OK	0.4711531	-0.4463839	0.0200549	-0.7604959	-22.794	283.144	-87.724	0.1808508	0
1	Port 2: NDI 8700340  s/n:34802401	8821	1	OK	0.4724694	-0.4460864	0.0205059	-0.7598415	-22.562	284.039	-87.938	0.1900031	0
1	Port 2: NDI 8700340  s/n:34802401	8824	1	OK	0.4698807	-0.4460923	0.0184392	-0.7614944	-21.320	285.542	-88.704	0.1808454	0
1	Port 2: NDI 8700340  s/n:34802401	8827	1	OK	0.4685796	-0.4474910	0.0190413	-0.7614607	-21.484	288.377	-88.964	0.1866017	0
1	Port 2: NDI 8700340  s/n:34802401	8830	1	OK	0.4668960	-0.4485239	0.0211266	-0.7618321	-21.171	291.852	-89.195	0.1864796	0
1	Port 2: NDI 8700340  s/n:34802401	8833	1	OK	0.4632964	-0.4486509	0.0212406	-0.7639487	-20.299	295.461	-89.916	0.1690881	0
1	Port 2: NDI 8700340  s/n:34802401	8836	1	OK	0.4603891	-0.4484428	0.0206921	-0.7658412	-18.719	298.477	-90.909	0.1760853	0
1	Port 2: NDI 8700340  s/n:34802401	8839	1	OK	0.4594422	-0.4492355	0.0223323	-0.7658992	-17.802	301.615	-91.361	0.1772615	0
1	Port 2: NDI 8700340  s/n:34802401	8842	1	OK	0.4558373	-0.4498940	0.0213449	-0.7676928	-16.385	304.216	-91.847	0.1911942	0
1	Port 2: NDI 8700340  s/n:34802401	8845	1	OK	0.4536120	-0.4488917	0.0209047	-0.7696073	-14.296	306.519	-92.927	0.2013725	0
1	Port 2: NDI 8700340  s/n:34802401	8848	1	OK	0.4522525	-0.4489249	0.0208491	-0.7703892	-13.223	308.682	-93.647	0.2289585	0
1	Port 2: NDI 8700340  s/n:34802401	8851	1	OK	0.4522482	-0.4490382	0.0218004	-0.7702993	-11.735	310.223	-94.234	0.2198955	0
1	Port 2: NDI 8700340  s/n:34802401	8854	1	OK	0.4513130	-0.4494702	0.0215006	-0.7706042	-10.231	310.739	-94.415	0.2540986	0
1	Port 2: NDI 8700340  s/n:34802401	8857	1	OK	0.4511064	-0.4501378	0.0220966	-0.7703186	-8.980	310.510	-94.052	0.2330766	0
1	Port 2: NDI 8700340  s/n:34802401	8860	1	OK	0.4518381	-0.4507079	0.0231232	-0.7695259	-8.523	309.246	-93.607	0.2575453	0
1	Port 2: NDI 8700340  s/n:34802401	8863	1	OK	0.4524201	-0.4515911	0.0238187	-0.7686444	-7.773	306.729	-92.579	0.2020193	0
1	Port 2: NDI 8700340  s/n:34802401	8866	1	OK	0.4549112	-0.4528122	0.0255037	-0.7663984	-6.558	303.053	-91.323	0.2158148	0
