Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	59236	1	OK	0.3985866	0.4429341	0.7970702	-0.0980673	68.780	-333.511	166.098	0.1894112	0
1	Port 2: NDI 8700340  s/n:34802401	59239	1	OK	0.3988591	0.4438518	0.7964259	-0.0980446	68.147	-333.651	165.878	0.2084980	0
1	Port 2: NDI 8700340  s/n:34802401	59242	1	OK	0.4000338	0.4435344	0.7961079	-0.0972750	67.986	-333.813	165.567	0.1889304	0
1	Port 2: NDI 8700340  s/n:34802401	59245	1	OK	0.4003528	0.4434828	0.7959066	-0.0978432	67.845	-333.823	165.456	0.1853726	0
1	Port 2: NDI 8700340  s/n:34802401	59248	1	OK	0.4004452	0.4435526	0.7959018	-0.0971860	67.313	-333.929	165.700	0.1857562	0
1	Port 2: NDI 8700340  s/n:34802401	59251	1	OK	0.3999886	0.4437225	0.7960176	-0.0973417	67.391	-333.551	166.163	0.2087429	0
1	Port 2: NDI 8700340  s/n:34802401	59254	1	OK	0.4000225	0.4441607	0.7958319	-0.0967202	67.513	-333.517	166.466	0.2018691	0
1	Port 2: NDI 8700340  s/n:34802401	59257	1	OK	0.4001570	0.4436464	0.7960650	-0.0966064	67.766	-333.519	166.465	0.1899914	0
1	Port 2: NDI 8700340  s/n:34802401	59260	1	OK	0.4004423	0.4446447	0.7954246	-0.0961082	66.935	-333.912	166.431	0.1869807	0
1	Port 2: NDI 8700340  s/n:34802401	59263	1	OK	0.4004858	0.4444672	0.7954863	-0.0962371	67.102	-333.744	166.398	0.2157409	0
1	Port 2: NDI 8700340  s/n:34802401	59266	1	OK	0.4011733	0.4449175	0.7948961	-0.0961692	66.870	-333.707	166.192	0.1942417	0
1	Port 2: NDI 8700340  s/n:34802401	59269	1	OK	0.4015174	0.4446221	0.7948994	-0.0960728	66.911	-333.916	165.845	0.1965259	0
1	Port 2: NDI 8700340  s/n:34802401	59272	1	OK	0.4019807	0.4431068	0.7955057	-0.0961169	66.790	-334.248	165.499	0.2156051	0
1	Port 2: NDI 8700340  s/n:34802401	59275	1	OK	0.4023078	0.4430516	0.7953806	-0.0960385	66.702	-334.284	165.438	0.1865903	0
1	Port 2: NDI 8700340  s/n:34802401	59278	1	OK	0.4021460	0.4425579	0.7955872	-0.0972729	67.058	-333.945	165.255	0.1745854	0
1	Port 2: NDI 8700340  s/n:34802401	59281	1	OK	0.4023485	0.4423628	0.7957448	-0.0960262	66.621	-334.471	165.345	0.2037940	0
1	Port 2: NDI 8700340  s/n:34802401	59284	1	OK	0.4033067	0.4425308	0.7949895	-0.0974777	66.791	-334.197	164.820	0.1936487	0
1	Port 2: NDI 8700340  s/n:34802401	59287	1	OK	0.4038960	0.4412905	0.7955221	-0.0963086	66.415	-334.801	164.710	0.1833288	0
1	Port 2: NDI 8700340  s/n:34802401	59290	1	OK	0.4030465	0.4421031	0.7954894	-0.0964108	66.288	-334.709	165.183	0.1916119	0
1	Port 2: NDI 8700340  s/n:34802401	59293	1	OK	0.4032316	0.4419930	0.7954141	-0.0967620	66.282	-334.446	165.269	0.1791356	0
