Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	11443	1	OK	0.8336351	-0.2947105	-0.0687053	-0.4620366	54.031	149.536	-106.998	0.2513306	0
1	Port 2: NDI 8700340  s/n:34802401	11446	1	OK	0.8339273	-0.2944487	-0.0675629	-0.4618447	53.609	149.853	-107.078	0.2365488	0
1	Port 2: NDI 8700340  s/n:34802401	11449	1	OK	0.8338114	-0.2945949	-0.0678591	-0.4619173	53.609	149.822	-107.001	0.2413777	0
1	Port 2: NDI 8700340  s/n:34802401	11452	1	OK	0.8338008	-0.2949487	-0.0667922	-0.4618661	53.047	149.971	-107.109	0.2500395	0
1	Port 2: NDI 8700340  s/n:34802401	11455	1	OK	0.8334385	-0.2951448	-0.0668682	-0.4623834	52.722	150.078	-107.125	0.2570635	0
1	Port 2: NDI 8700340  s/n:34802401	11458	1	OK	0.8334843	-0.2955397	-0.0658444	-0.4621956	52.300	150.249	-107.023	0.2423165	0
1	Port 2: NDI 8700340  s/n:34802401	11461	1	OK	0.8331916	-0.2963649	-0.0648379	-0.4623371	51.432	150.667	-106.690	0.2485537	0
1	Port 2: NDI 8700340  s/n:34802401	11464	1	OK	0.8324865	-0.2968380	-0.0639618	-0.4634245	50.599	151.194	-106.682	0.2285320	0
1	Port 2: NDI 8700340  s/n:34802401	11467	1	OK	0.8323176	-0.2973773	-0.0640068	-0.4633760	50.106	151.559	-106.464	0.2269648	0
1	Port 2: NDI 8700340  s/n:34802401	11470	1	OK	0.8312868	-0.2977235	-0.0638542	-0.4650222	49.431	152.276	-106.338	0.2330011	0
1	Port 2: NDI 8700340  s/n:34802401	11473	1	OK	0.8301356	-0.2981916	-0.0637861	-0.4667847	49.263	152.721	-106.037	0.2786888	0
1	Port 2: NDI 8700340  s/n:34802401	11476	1	OK	0.8295542	-0.2991460	-0.0627513	-0.4673476	48.130	153.431	-105.712	0.2412550	0
