Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	4462	1	OK	0.6129561	-0.4042692	-0.0293136	-0.6782271	54.756	148.226	-105.244	0.3011218	0
1	Port 2: NDI 8700340  s/n:34802401	4465	1	OK	0.6133298	-0.4050977	-0.0305484	-0.6773398	55.293	147.623	-105.152	0.3011589	0
1	Port 2: NDI 8700340  s/n:34802401	4468	1	OK	0.6146229	-0.4048191	-0.0308388	-0.6763203	55.682	147.220	-105.441	0.2911560	0
1	Port 2: NDI 8700340  s/n:34802401	4471	1	OK	0.6142069	-0.4054926	-0.0304831	-0.6763109	55.343	147.018	-105.377	0.3026634	0
1	Port 2: NDI 8700340  s/n:34802401	4474	1	OK	0.6084221	-0.4092539	-0.0292704	-0.6793210	53.494	147.215	-104.120	0.3036293	0
1	Port 2: NDI 8700340  s/n:34802401	4477	1	OK	0.6076722	-0.4119104	-0.0270023	-0.6784801	52.199	147.262	-103.282	0.2891290	0
1	Port 2: NDI 8700340  s/n:34802401	4480	1	OK	0.6084283	-0.4115612	-0.0283313	-0.6779599	52.804	146.752	-103.369	0.2978274	0
1	Port 2: NDI 8700340  s/n:34802401	4483	1	OK	0.6091181	-0.4102834	-0.0313440	-0.6779824	54.307	145.920	-104.183	0.3104133	0
1	Port 2: NDI 8700340  s/n:34802401	4486	1	OK	0.6098901	-0.4100519	-0.0322540	-0.6773856	55.486	145.213	-104.581	0.3093989	0
1	Port 2: NDI 8700340  s/n:34802401	4489	1	OK	0.6104873	-0.4088388	-0.0325982	-0.6775644	56.276	145.073	-105.457	0.3086329	0
1	Port 2: NDI 8700340  s/n:34802401	4492	1	OK	0.6103430	-0.4072101	-0.0334694	-0.6786318	57.285	144.827	-106.593	0.3068505	0
1	Port 2: NDI 8700340  s/n:34802401	4495	1	OK	0.6109773	-0.4061362	-0.0338546	-0.6786854	57.869	144.738	-107.532	0.2776100	0
1	Port 2: NDI 8700340  s/n:34802401	4498	1	OK	0.6110762	-0.4055027	-0.0341802	-0.6789589	58.707	144.515	-108.129	0.3130976	0
1	Port 2: NDI 8700340  s/n:34802401	4501	1	OK	0.6116893	-0.4052413	-0.0332230	-0.6786103	58.691	144.742	-108.960	0.3066455	0
1	Port 2: NDI 8700340  s/n:34802401	4504	1	OK	0.6113871	-0.4054698	-0.0332918	-0.6787427	58.497	144.926	-109.269	0.3039408	0
1	Port 2: NDI 8700340  s/n:34802401	4507	1	OK	0.6114414	-0.4051577	-0.0334031	-0.6788747	58.332	145.103	-109.332	0.2864172	0
1	Port 2: NDI 8700340  s/n:34802401	4510	1	OK	0.6115697	-0.4042695	-0.0341730	-0.6792503	58.387	145.214	-109.069	0.3014703	0
1	Port 2: NDI 8700340  s/n:34802401	4513	1	OK	0.6123114	-0.4035523	-0.0343648	-0.6789988	58.175	145.283	-108.869	0.3058698	0
1	Port 2: NDI 8700340  s/n:34802401	4516	1	OK	0.6128188	-0.4031471	-0.0343384	-0.6787830	57.829	145.384	-108.625	0.2879619	0
1	Port 2: NDI 8700340  s/n:34802401	4519	1	OK	0.6131044	-0.4026493	-0.0346971	-0.6788023	57.690	145.369	-108.834	0.2946800	0
1	Port 2: NDI 8700340  s/n:34802401	4522	1	OK	0.6133886	-0.4030851	-0.0347053	-0.6782863	57.555	145.219	-109.172	0.3088422	0
1	Port 2: NDI 8700340  s/n:34802401	4525	1	OK	0.6127098	-0.4035085	-0.0358475	-0.6785886	57.118	145.436	-109.441	0.3020308	0
1	Port 2: NDI 8700340  s/n:34802401	4528	1	OK	0.6124979	-0.4040281	-0.0373811	-0.6783880	56.807	145.512	-109.671	0.3121227	0
1	Port 2: NDI 8700340  s/n:34802401	4531	1	OK	0.6119143	-0.4037405	-0.0383331	-0.6790325	56.271	146.247	-109.351	0.2969311	0
1	Port 2: NDI 8700340  s/n:34802401	4534	1	OK	0.6112456	-0.4046277	-0.0377234	-0.6791408	54.703	147.474	-108.601	0.3071928	0
1	Port 2: NDI 8700340  s/n:34802401	4537	1	OK	0.6093151	-0.4051103	-0.0384158	-0.6805476	53.385	148.661	-107.986	0.3213901	0
1	Port 2: NDI 8700340  s/n:34802401	4540	1	OK	0.6072003	-0.4053248	-0.0397562	-0.6822309	52.270	149.900	-107.434	0.3058610	0
1	Port 2: NDI 8700340  s/n:34802401	4543	1	OK	0.6066032	-0.4054565	-0.0402601	-0.6826542	51.251	151.119	-107.314	0.3191194	0
1	Port 2: NDI 8700340  s/n:34802401	4546	1	OK	0.6048361	-0.4064793	-0.0402110	-0.6836161	49.877	152.502	-106.840	0.3238302	0
1	Port 2: NDI 8700340  s/n:34802401	4549	1	OK	0.6032619	-0.4071320	-0.0404180	-0.6846057	48.509	153.880	-106.468	0.3145519	0
1	Port 2: NDI 8700340  s/n:34802401	4552	1	OK	0.6015148	-0.4081391	-0.0393788	-0.6856032	46.772	155.377	-105.817	0.3090694	0
1	Port 2: NDI 8700340  s/n:34802401	4555	1	OK	0.6002444	-0.4078062	-0.0403610	-0.6868564	45.497	156.562	-105.643	0.3132270	0
1	Port 2: NDI 8700340  s/n:34802401	4558	1	OK	0.5987633	-0.4083958	-0.0400576	-0.6878160	43.794	157.830	-105.211	0.3175158	0
1	Port 2: NDI 8700340  s/n:34802401	4561	1	OK	0.5980396	-0.4084348	-0.0400024	-0.6884254	42.465	158.769	-105.165	0.3041166	0
1	Port 2: NDI 8700340  s/n:34802401	4564	1	OK	0.5970093	-0.4083154	-0.0412442	-0.6893166	41.251	159.580	-104.822	0.2922243	0
1	Port 2: NDI 8700340  s/n:34802401	4567	1	OK	0.5940319	-0.4093129	-0.0388720	-0.6914318	38.550	161.503	-104.428	0.3264016	0
1	Port 2: NDI 8700340  s/n:34802401	4570	1	OK	0.5904140	-0.4092248	-0.0409769	-0.6944547	36.709	163.096	-104.187	0.2998942	0
1	Port 2: NDI 8700340  s/n:34802401	4573	1	OK	0.5885028	-0.4095678	-0.0390798	-0.6959823	34.016	165.582	-104.140	0.3150505	0
1	Port 2: NDI 8700340  s/n:34802401	4576	1	OK	0.5860513	-0.4095453	-0.0396289	-0.6980301	31.771	167.749	-103.873	0.2910429	0
1	Port 2: NDI 8700340  s/n:34802401	4579	1	OK	0.5833691	-0.4101533	-0.0377699	-0.7000202	29.339	170.215	-103.229	0.3022443	0
1	Port 2: NDI 8700340  s/n:34802401	4582	1	OK	0.5822604	-0.4098514	-0.0370356	-0.7011584	27.278	172.318	-102.929	0.3004900	0
1	Port 2: NDI 8700340  s/n:34802401	4585	1	OK	0.5805818	-0.4101572	-0.0359860	-0.7024250	25.171	174.478	-102.313	0.2758352	0
1	Port 2: NDI 8700340  s/n:34802401	4588	1	OK	0.5784409	-0.4103996	-0.0347709	-0.7041089	23.128	176.831	-101.964	0.2790650	0
1	Port 2: NDI 8700340  s/n:34802401	4591	1	OK	0.5767328	-0.4102149	-0.0332431	-0.7056897	20.913	179.669	-102.011	0.2863931	0
1	Port 2: NDI 8700340  s/n:34802401	4594	1	OK	0.5754626	-0.4101649	-0.0313735	-0.7068403	18.797	182.525	-102.098	0.2932812	0
1	Port 2: NDI 8700340  s/n:34802401	4597	1	OK	0.5736225	-0.4100515	-0.0308788	-0.7084218	17.082	185.191	-102.169	0.2825456	0
1	Port 2: NDI 8700340  s/n:34802401	4600	1	OK	0.5710708	-0.4105259	-0.0296196	-0.7102600	15.307	188.030	-101.724	0.2919169	0
1	Port 2: NDI 8700340  s/n:34802401	4603	1	OK	0.5687205	-0.4106671	-0.0286083	-0.7121033	13.731	190.866	-101.560	0.3071435	0
1	Port 2: NDI 8700340  s/n:34802401	4606	1	OK	0.5665876	-0.4112956	-0.0268690	-0.7135071	11.964	193.909	-100.994	0.2663779	0
1	Port 2: NDI 8700340  s/n:34802401	4609	1	OK	0.5645191	-0.4116559	-0.0250433	-0.7150038	10.425	196.966	-100.941	0.2928607	0
1	Port 2: NDI 8700340  s/n:34802401	4612	1	OK	0.5620032	-0.4121668	-0.0250579	-0.7166890	9.512	199.474	-100.835	0.3117206	0
1	Port 2: NDI 8700340  s/n:34802401	4615	1	OK	0.5605529	-0.4130728	-0.0237082	-0.7173488	8.421	202.263	-100.719	0.2694584	0
1	Port 2: NDI 8700340  s/n:34802401	4618	1	OK	0.5570659	-0.4142028	-0.0228105	-0.7194395	7.650	205.290	-100.615	0.2683215	0
1	Port 2: NDI 8700340  s/n:34802401	4621	1	OK	0.5545994	-0.4153307	-0.0222360	-0.7207118	6.912	208.195	-100.439	0.2947817	0
