Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	13672	1	OK	0.8125980	-0.2812852	-0.0990981	-0.5007422	65.244	158.106	-103.315	0.2651345	0
1	Port 2: NDI 8700340  s/n:34802401	13675	1	OK	0.8120884	-0.2813107	-0.0993415	-0.5015058	65.152	158.335	-103.094	0.2840790	0
1	Port 2: NDI 8700340  s/n:34802401	13678	1	OK	0.8119548	-0.2813653	-0.0989799	-0.5017628	65.335	158.427	-103.015	0.2773120	0
1	Port 2: NDI 8700340  s/n:34802401	13681	1	OK	0.8115010	-0.2808435	-0.0995836	-0.5026691	65.529	158.690	-102.960	0.2934049	0
1	Port 2: NDI 8700340  s/n:34802401	13684	1	OK	0.8120645	-0.2813375	-0.0999593	-0.5014066	65.673	158.666	-102.624	0.2669513	0
1	Port 2: NDI 8700340  s/n:34802401	13687	1	OK	0.8125866	-0.2804138	-0.0999322	-0.5010835	65.779	159.047	-102.998	0.2661488	0
1	Port 2: NDI 8700340  s/n:34802401	13690	1	OK	0.8120270	-0.2804835	-0.0999315	-0.5019510	65.700	159.353	-102.772	0.2598499	0
1	Port 2: NDI 8700340  s/n:34802401	13693	1	OK	0.8110987	-0.2804956	-0.1002580	-0.5033780	65.806	159.637	-102.419	0.2655784	0
1	Port 2: NDI 8700340  s/n:34802401	13696	1	OK	0.8112970	-0.2793618	-0.1006866	-0.5036034	66.083	160.089	-102.780	0.2642359	0
1	Port 2: NDI 8700340  s/n:34802401	13699	1	OK	0.8111743	-0.2797564	-0.1008453	-0.5035503	66.478	159.970	-102.714	0.2906609	0
1	Port 2: NDI 8700340  s/n:34802401	13702	1	OK	0.8114110	-0.2795375	-0.1009774	-0.5032640	66.754	160.264	-102.360	0.2747547	0
1	Port 2: NDI 8700340  s/n:34802401	13705	1	OK	0.8112214	-0.2795942	-0.1009043	-0.5035526	66.802	160.519	-102.022	0.2942775	0
1	Port 2: NDI 8700340  s/n:34802401	13708	1	OK	0.8102921	-0.2796042	-0.1022860	-0.5047630	67.173	160.495	-101.863	0.3190417	0
1	Port 2: NDI 8700340  s/n:34802401	13711	1	OK	0.8108385	-0.2792976	-0.1028886	-0.5039323	67.823	160.493	-101.681	0.3083008	0
1	Port 2: NDI 8700340  s/n:34802401	13714	1	OK	0.8104755	-0.2781417	-0.1053575	-0.5046449	69.057	160.555	-101.626	0.3003768	0
1	Port 2: NDI 8700340  s/n:34802401	13717	1	OK	0.8097129	-0.2783098	-0.1052817	-0.5057909	69.186	160.821	-101.250	0.3446457	0
1	Port 2: NDI 8700340  s/n:34802401	13720	1	OK	0.8096071	-0.2783251	-0.1062843	-0.5057422	69.546	161.130	-100.689	0.3460824	0
1	Port 2: NDI 8700340  s/n:34802401	13723	1	OK	0.8099978	-0.2779313	-0.1070368	-0.5051742	70.119	161.541	-100.447	0.3340951	0
1	Port 2: NDI 8700340  s/n:34802401	13726	1	OK	0.8093033	-0.2776270	-0.1082057	-0.5062045	70.712	161.825	-100.334	0.3355347	0
1	Port 2: NDI 8700340  s/n:34802401	13729	1	OK	0.8087572	-0.2772185	-0.1087484	-0.5071839	70.684	162.388	-100.314	0.3439033	0
1	Port 2: NDI 8700340  s/n:34802401	13732	1	OK	0.8087187	-0.2767977	-0.1099156	-0.5072235	70.943	162.552	-100.516	0.3330916	0
1	Port 2: NDI 8700340  s/n:34802401	13735	1	OK	0.8096944	-0.2762988	-0.1105652	-0.5057957	71.154	162.550	-100.902	0.3148184	0
1	Port 2: NDI 8700340  s/n:34802401	13738	1	OK	0.8107856	-0.2781734	-0.1092635	-0.5032970	70.067	162.120	-100.866	0.2856378	0
1	Port 2: NDI 8700340  s/n:34802401	13741	1	OK	0.8116239	-0.2804715	-0.1080005	-0.5009374	69.357	161.233	-100.793	0.2675796	0
1	Port 2: NDI 8700340  s/n:34802401	13744	1	OK	0.8109638	-0.2818897	-0.1066732	-0.5014946	68.114	160.952	-100.858	0.2714066	0
1	Port 2: NDI 8700340  s/n:34802401	13747	1	OK	0.8113433	-0.2811540	-0.1057120	-0.5014973	67.466	161.256	-101.668	0.2784974	0
1	Port 2: NDI 8700340  s/n:34802401	13750	1	OK	0.8125936	-0.2809880	-0.1065492	-0.4993842	67.316	161.054	-102.141	0.2504618	0
1	Port 2: NDI 8700340  s/n:34802401	13753	1	OK	0.8125753	-0.2792200	-0.1074918	-0.5002030	68.256	161.132	-102.723	0.2820286	0
1	Port 2: NDI 8700340  s/n:34802401	13756	1	OK	0.8120575	-0.2784318	-0.1089809	-0.5011601	68.687	161.183	-102.719	0.3009691	0
1	Port 2: NDI 8700340  s/n:34802401	13759	1	OK	0.8131922	-0.2771010	-0.1095707	-0.4999278	69.703	161.176	-103.165	0.2220483	0
1	Port 2: NDI 8700340  s/n:34802401	13762	1	OK	0.8128488	-0.2763187	-0.1108928	-0.5006272	70.066	161.318	-103.235	0.2663108	0
1	Port 2: NDI 8700340  s/n:34802401	13765	1	OK	0.8125854	-0.2764596	-0.1119720	-0.5007368	70.636	161.228	-102.781	0.2680031	0
1	Port 2: NDI 8700340  s/n:34802401	13768	1	OK	0.8125374	-0.2755213	-0.1124801	-0.5012177	70.993	161.727	-102.836	0.2539903	0
1	Port 2: NDI 8700340  s/n:34802401	13771	1	OK	0.8125890	-0.2753225	-0.1129002	-0.5011489	71.219	161.916	-102.868	0.2648145	0
1	Port 2: NDI 8700340  s/n:34802401	13774	1	OK	0.8119292	-0.2750957	-0.1132623	-0.5022599	71.556	162.138	-102.816	0.2635019	0
1	Port 2: NDI 8700340  s/n:34802401	13777	1	OK	0.8117300	-0.2747837	-0.1138386	-0.5026222	71.426	162.513	-102.724	0.2778352	0
1	Port 2: NDI 8700340  s/n:34802401	13780	1	OK	0.8109992	-0.2739942	-0.1151320	-0.5039367	71.965	162.743	-102.931	0.2970387	0
1	Port 2: NDI 8700340  s/n:34802401	13783	1	OK	0.8113374	-0.2735574	-0.1152787	-0.5035958	71.953	163.160	-103.017	0.2637133	0
1	Port 2: NDI 8700340  s/n:34802401	13786	1	OK	0.8100833	-0.2731499	-0.1159747	-0.5056719	71.867	163.558	-103.097	0.2923636	0
1	Port 2: NDI 8700340  s/n:34802401	13789	1	OK	0.8092137	-0.2723993	-0.1168419	-0.5072671	72.232	163.998	-103.136	0.3087645	0
1	Port 2: NDI 8700340  s/n:34802401	13792	1	OK	0.8103607	-0.2722768	-0.1169533	-0.5054729	72.572	164.253	-103.070	0.2719535	0
1	Port 2: NDI 8700340  s/n:34802401	13795	1	OK	0.8101696	-0.2718502	-0.1177982	-0.5058125	72.329	164.849	-103.068	0.2790131	0
1	Port 2: NDI 8700340  s/n:34802401	13798	1	OK	0.8102780	-0.2717193	-0.1182940	-0.5055935	72.906	165.144	-102.833	0.2707911	0
1	Port 2: NDI 8700340  s/n:34802401	13801	1	OK	0.8102708	-0.2716180	-0.1182022	-0.5056808	72.890	165.803	-102.597	0.2617452	0
1	Port 2: NDI 8700340  s/n:34802401	13804	1	OK	0.8091614	-0.2712670	-0.1193082	-0.5073831	73.187	166.354	-102.236	0.2906478	0
1	Port 2: NDI 8700340  s/n:34802401	13807	1	OK	0.8087955	-0.2712860	-0.1196735	-0.5078700	73.558	166.668	-101.787	0.2979749	0
1	Port 2: NDI 8700340  s/n:34802401	13810	1	OK	0.8091768	-0.2707924	-0.1204061	-0.5073527	73.972	167.044	-101.459	0.2954639	0
1	Port 2: NDI 8700340  s/n:34802401	13813	1	OK	0.8091312	-0.2715233	-0.1204510	-0.5070241	74.060	167.012	-101.001	0.2854598	0
1	Port 2: NDI 8700340  s/n:34802401	13816	1	OK	0.8089831	-0.2701797	-0.1215982	-0.5077038	74.379	167.429	-101.371	0.2846142	0
1	Port 2: NDI 8700340  s/n:34802401	13819	1	OK	0.8085098	-0.2702566	-0.1216637	-0.5084006	74.404	167.671	-101.235	0.2906430	0
1	Port 2: NDI 8700340  s/n:34802401	13822	1	OK	0.8088413	-0.2707129	-0.1216017	-0.5076449	74.185	168.070	-100.921	0.2654448	0
1	Port 2: NDI 8700340  s/n:34802401	13825	1	OK	0.8079946	-0.2706996	-0.1215133	-0.5090196	73.921	168.588	-101.078	0.2853603	0
1	Port 2: NDI 8700340  s/n:34802401	13828	1	OK	0.8076554	-0.2704392	-0.1217599	-0.5096370	73.517	169.168	-101.403	0.2710415	0
1	Port 2: NDI 8700340  s/n:34802401	13831	1	OK	0.8072221	-0.2703984	-0.1218940	-0.5103126	73.094	169.676	-101.492	0.2813092	0
1	Port 2: NDI 8700340  s/n:34802401	13834	1	OK	0.8066518	-0.2702593	-0.1231062	-0.5109968	73.120	169.962	-101.264	0.2944001	0
1	Port 2: NDI 8700340  s/n:34802401	13837	1	OK	0.8060774	-0.2703038	-0.1221842	-0.5120998	72.639	170.486	-101.404	0.2941837	0
1	Port 2: NDI 8700340  s/n:34802401	13840	1	OK	0.8050495	-0.2704788	-0.1231309	-0.5133958	72.776	170.758	-101.181	0.3093421	0
1	Port 2: NDI 8700340  s/n:34802401	13843	1	OK	0.8046864	-0.2707434	-0.1228724	-0.5138874	72.076	171.491	-100.983	0.3093528	0
1	Port 2: NDI 8700340  s/n:34802401	13846	1	OK	0.8024655	-0.2705903	-0.1234272	-0.5172966	72.048	171.987	-100.919	0.3735494	0
1	Port 2: NDI 8700340  s/n:34802401	13849	1	OK	0.8022568	-0.2707280	-0.1234651	-0.5175392	71.876	172.462	-100.838	0.3524182	0
1	Port 2: NDI 8700340  s/n:34802401	13852	1	OK	0.8013527	-0.2706584	-0.1238412	-0.5188846	71.424	173.004	-100.771	0.3740090	0
1	Port 2: NDI 8700340  s/n:34802401	13855	1	OK	0.8009216	-0.2710571	-0.1234969	-0.5194239	71.189	173.478	-100.589	0.3555544	0
1	Port 2: NDI 8700340  s/n:34802401	13858	1	OK	0.7996272	-0.2709217	-0.1241745	-0.5213238	71.037	173.928	-100.486	0.3929393	0
1	Port 2: NDI 8700340  s/n:34802401	13861	1	OK	0.7987833	-0.2712830	-0.1236874	-0.5225440	70.553	174.547	-100.229	0.4074252	0
1	Port 2: NDI 8700340  s/n:34802401	13864	1	OK	0.7975923	-0.2710725	-0.1241350	-0.5243632	70.524	174.973	-100.145	0.4331324	0
1	Port 2: NDI 8700340  s/n:34802401	13867	1	OK	0.7980768	-0.2717106	-0.1233803	-0.5234731	70.053	175.341	-100.007	0.4119786	0
1	Port 2: NDI 8700340  s/n:34802401	13870	1	OK	0.7974447	-0.2714063	-0.1235245	-0.5245591	69.890	175.888	-100.005	0.4154532	0
1	Port 2: NDI 8700340  s/n:34802401	13873	1	OK	0.7964994	-0.2718010	-0.1238542	-0.5257120	69.631	176.180	-99.829	0.4440092	0
1	Port 2: NDI 8700340  s/n:34802401	13876	1	OK	0.7956302	-0.2718863	-0.1241501	-0.5269129	69.499	176.676	-99.609	0.4567243	0
1	Port 2: NDI 8700340  s/n:34802401	13879	1	OK	0.7952700	-0.2724650	-0.1238074	-0.5272383	68.956	177.190	-99.317	0.4654484	0
1	Port 2: NDI 8700340  s/n:34802401	13882	1	OK	0.7945056	-0.2728804	-0.1231658	-0.5283250	68.448	177.818	-99.084	0.4668915	0
1	Port 2: NDI 8700340  s/n:34802401	13885	1	OK	0.7944558	-0.2728625	-0.1234059	-0.5283532	68.013	178.428	-99.051	0.4548184	0
1	Port 2: NDI 8700340  s/n:34802401	13888	1	OK	0.7924645	-0.2728411	-0.1234571	-0.5313343	67.941	178.987	-98.978	0.5006185	0
1	Port 2: NDI 8700340  s/n:34802401	13891	1	OK	0.7926250	-0.2734675	-0.1233989	-0.5307860	67.873	179.168	-98.657	0.4827809	0
1	Port 2: NDI 8700340  s/n:34802401	13894	1	OK	0.7925680	-0.2734134	-0.1234392	-0.5308897	67.792	179.313	-98.740	0.4839500	0
1	Port 2: NDI 8700340  s/n:34802401	13897	1	OK	0.7928660	-0.2729690	-0.1237971	-0.5305899	67.803	179.535	-98.784	0.4774687	0
1	Port 2: NDI 8700340  s/n:34802401	13900	1	OK	0.7927218	-0.2737710	-0.1232885	-0.5305106	67.754	179.569	-98.410	0.4630924	0
1	Port 2: NDI 8700340  s/n:34802401	13903	1	OK	0.7927814	-0.2734976	-0.1228975	-0.5306532	67.547	180.036	-98.474	0.4581868	0
1	Port 2: NDI 8700340  s/n:34802401	13906	1	OK	0.7922127	-0.2740260	-0.1232859	-0.5311396	67.349	180.263	-98.274	0.4699204	0
1	Port 2: NDI 8700340  s/n:34802401	13909	1	OK	0.7912620	-0.2741612	-0.1235038	-0.5324349	67.061	180.715	-98.115	0.5006230	0
1	Port 2: NDI 8700340  s/n:34802401	13912	1	OK	0.7909699	-0.2743592	-0.1234700	-0.5327747	66.768	181.213	-98.063	0.5004864	0
1	Port 2: NDI 8700340  s/n:34802401	13915	1	OK	0.7912801	-0.2747295	-0.1228506	-0.5322662	66.259	181.770	-97.985	0.4621825	0
1	Port 2: NDI 8700340  s/n:34802401	13918	1	OK	0.7906929	-0.2752749	-0.1232910	-0.5327549	65.968	182.289	-97.656	0.4498530	0
1	Port 2: NDI 8700340  s/n:34802401	13921	1	OK	0.7899932	-0.2760339	-0.1235840	-0.5333320	65.790	182.666	-97.363	0.4572709	0
1	Port 2: NDI 8700340  s/n:34802401	13924	1	OK	0.7895440	-0.2763922	-0.1238522	-0.5337493	65.411	183.206	-97.216	0.4608628	0
1	Port 2: NDI 8700340  s/n:34802401	13927	1	OK	0.7894045	-0.2767237	-0.1243344	-0.5336717	65.162	183.535	-97.043	0.4610783	0
1	Port 2: NDI 8700340  s/n:34802401	13930	1	OK	0.7898857	-0.2769942	-0.1241601	-0.5328593	65.064	183.756	-96.917	0.4319711	0
1	Port 2: NDI 8700340  s/n:34802401	13933	1	OK	0.7902438	-0.2774802	-0.1244481	-0.5320076	65.180	183.676	-96.736	0.4207698	0
1	Port 2: NDI 8700340  s/n:34802401	13936	1	OK	0.7903571	-0.2775739	-0.1236193	-0.5319837	64.856	183.896	-96.784	0.4056764	0
1	Port 2: NDI 8700340  s/n:34802401	13939	1	OK	0.7896454	-0.2771980	-0.1247664	-0.5329679	64.887	184.045	-96.858	0.4263966	0
1	Port 2: NDI 8700340  s/n:34802401	13942	1	OK	0.7891032	-0.2772471	-0.1245673	-0.5337913	64.739	184.307	-96.846	0.4357889	0
1	Port 2: NDI 8700340  s/n:34802401	13945	1	OK	0.7891388	-0.2775638	-0.1244495	-0.5336015	64.747	184.322	-96.809	0.4173652	0
1	Port 2: NDI 8700340  s/n:34802401	13948	1	OK	0.7897706	-0.2777076	-0.1245977	-0.5325564	64.409	184.474	-96.710	0.4117124	0
1	Port 2: NDI 8700340  s/n:34802401	13951	1	OK	0.7900052	-0.2777664	-0.1246522	-0.5321648	64.611	184.549	-96.541	0.4029877	0
1	Port 2: NDI 8700340  s/n:34802401	13954	1	OK	0.7896692	-0.2788222	-0.1244792	-0.5321519	64.860	184.339	-96.013	0.4096407	0
1	Port 2: NDI 8700340  s/n:34802401	13957	1	OK	0.7901769	-0.2790747	-0.1246432	-0.5312267	64.518	184.640	-95.781	0.3942208	0
1	Port 2: NDI 8700340  s/n:34802401	13960	1	OK	0.7898932	-0.2793822	-0.1246640	-0.5314820	64.531	184.849	-95.577	0.3941888	0
1	Port 2: NDI 8700340  s/n:34802401	13963	1	OK	0.7886936	-0.2790893	-0.1242889	-0.5335015	64.127	185.476	-95.703	0.4137412	0
1	Port 2: NDI 8700340  s/n:34802401	13966	1	OK	0.7878715	-0.2794439	-0.1244449	-0.5344932	63.972	185.790	-95.602	0.4409428	0
1	Port 2: NDI 8700340  s/n:34802401	13969	1	OK	0.7877361	-0.2795039	-0.1247159	-0.5345983	63.753	186.237	-95.414	0.4381520	0
1	Port 2: NDI 8700340  s/n:34802401	13972	1	OK	0.7874210	-0.2798892	-0.1237625	-0.5350823	63.244	186.779	-95.434	0.4149905	0
1	Port 2: NDI 8700340  s/n:34802401	13975	1	OK	0.7873236	-0.2798504	-0.1245532	-0.5350625	63.168	187.163	-95.322	0.4149668	0
1	Port 2: NDI 8700340  s/n:34802401	13978	1	OK	0.7872711	-0.2807511	-0.1240442	-0.5347860	62.664	187.539	-94.846	0.4119161	0
1	Port 2: NDI 8700340  s/n:34802401	13981	1	OK	0.7868235	-0.2811265	-0.1239772	-0.5352629	62.380	187.901	-94.552	0.4168479	0
