Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	25051	1	OK	0.5941179	-0.4130080	-0.0899309	-0.6843689	57.478	153.623	-105.993	0.2381275	0
1	Port 2: NDI 8700340  s/n:34802401	25054	1	OK	0.5923158	-0.4133964	-0.0929588	-0.6852913	57.472	153.869	-106.073	0.2702607	0
1	Port 2: NDI 8700340  s/n:34802401	25057	1	OK	0.5895446	-0.4143165	-0.0957773	-0.6867355	57.210	154.408	-106.398	0.2579481	0
1	Port 2: NDI 8700340  s/n:34802401	25060	1	OK	0.5855696	-0.4152154	-0.1011670	-0.6888176	57.298	154.547	-106.616	0.2732383	0
1	Port 2: NDI 8700340  s/n:34802401	25063	1	OK	0.5844657	-0.4166550	-0.1015049	-0.6888362	57.540	154.775	-106.527	0.2455792	0
1	Port 2: NDI 8700340  s/n:34802401	25066	1	OK	0.5817500	-0.4176188	-0.1046944	-0.6900729	58.196	154.590	-106.017	0.2500971	0
1	Port 2: NDI 8700340  s/n:34802401	25069	1	OK	0.5789521	-0.4185808	-0.1087495	-0.6912150	58.130	154.739	-105.380	0.2800666	0
1	Port 2: NDI 8700340  s/n:34802401	25072	1	OK	0.5748051	-0.4201538	-0.1136162	-0.6929367	57.705	154.957	-104.556	0.2775013	0
1	Port 2: NDI 8700340  s/n:34802401	25075	1	OK	0.5725276	-0.4210014	-0.1176783	-0.6936294	57.435	155.287	-104.432	0.2854488	0
1	Port 2: NDI 8700340  s/n:34802401	25078	1	OK	0.5730394	-0.4217423	-0.1188671	-0.6925532	57.481	155.599	-104.428	0.2793526	0
1	Port 2: NDI 8700340  s/n:34802401	25081	1	OK	0.5719768	-0.4230914	-0.1225678	-0.6919635	57.860	155.261	-103.575	0.2602269	0
1	Port 2: NDI 8700340  s/n:34802401	25084	1	OK	0.5710741	-0.4234325	-0.1273060	-0.6916448	58.790	154.482	-103.318	0.3143020	0
1	Port 2: NDI 8700340  s/n:34802401	25087	1	OK	0.5686574	-0.4249026	-0.1312403	-0.6919990	58.156	154.477	-102.922	0.2828554	0
1	Port 2: NDI 8700340  s/n:34802401	25090	1	OK	0.5656505	-0.4248983	-0.1371805	-0.6933127	57.490	154.817	-103.346	0.2811689	0
1	Port 2: NDI 8700340  s/n:34802401	25093	1	OK	0.5618979	-0.4241343	-0.1441810	-0.6954082	57.146	155.424	-104.379	0.2687921	0
1	Port 2: NDI 8700340  s/n:34802401	25096	1	OK	0.5577150	-0.4243759	-0.1497926	-0.6974391	56.339	156.472	-105.358	0.2757346	0
1	Port 2: NDI 8700340  s/n:34802401	25099	1	OK	0.5535176	-0.4247531	-0.1570007	-0.6989662	55.809	157.271	-105.676	0.2497581	0
1	Port 2: NDI 8700340  s/n:34802401	25102	1	OK	0.5494753	-0.4256822	-0.1626819	-0.7002900	54.936	158.199	-105.058	0.2579474	0
1	Port 2: NDI 8700340  s/n:34802401	25105	1	OK	0.5451187	-0.4277447	-0.1663954	-0.7015644	53.490	159.263	-103.873	0.2742426	0
1	Port 2: NDI 8700340  s/n:34802401	25108	1	OK	0.5415776	-0.4290098	-0.1704225	-0.7025671	51.734	160.542	-103.081	0.2827694	0
1	Port 2: NDI 8700340  s/n:34802401	25111	1	OK	0.5360284	-0.4305369	-0.1736549	-0.7050925	49.838	162.242	-102.431	0.2656695	0
1	Port 2: NDI 8700340  s/n:34802401	25114	1	OK	0.5318509	-0.4314956	-0.1771680	-0.7067940	47.923	164.058	-101.827	0.2274937	0
1	Port 2: NDI 8700340  s/n:34802401	25117	1	OK	0.5265359	-0.4323486	-0.1799283	-0.7095495	45.958	166.231	-101.312	0.2684219	0
1	Port 2: NDI 8700340  s/n:34802401	25120	1	OK	0.5217043	-0.4331351	-0.1823601	-0.7120136	43.872	168.627	-100.722	0.2631804	0
1	Port 2: NDI 8700340  s/n:34802401	25123	1	OK	0.5185367	-0.4340012	-0.1825662	-0.7137452	41.678	171.332	-100.653	0.2135724	0
1	Port 2: NDI 8700340  s/n:34802401	25126	1	OK	0.5146721	-0.4346682	-0.1844237	-0.7156564	39.791	173.769	-100.666	0.2346637	0
1	Port 2: NDI 8700340  s/n:34802401	25129	1	OK	0.5102672	-0.4352444	-0.1864491	-0.7179321	37.698	176.365	-100.484	0.2366363	0
1	Port 2: NDI 8700340  s/n:34802401	25132	1	OK	0.5075317	-0.4362328	-0.1878036	-0.7189175	35.515	178.875	-99.810	0.2079580	0
1	Port 2: NDI 8700340  s/n:34802401	25135	1	OK	0.5024680	-0.4364383	-0.1908270	-0.7215487	34.025	181.085	-99.335	0.2172501	0
1	Port 2: NDI 8700340  s/n:34802401	25138	1	OK	0.4983597	-0.4378805	-0.1915492	-0.7233306	31.755	183.694	-98.634	0.2144553	0
1	Port 2: NDI 8700340  s/n:34802401	25141	1	OK	0.4940122	-0.4390084	-0.1929400	-0.7252570	29.750	186.291	-97.771	0.2490020	0
1	Port 2: NDI 8700340  s/n:34802401	25144	1	OK	0.4882330	-0.4399676	-0.1944728	-0.7281740	27.859	189.064	-97.028	0.2376719	0
1	Port 2: NDI 8700340  s/n:34802401	25147	1	OK	0.4824917	-0.4418256	-0.1936959	-0.7310771	24.837	192.730	-96.357	0.1962177	0
1	Port 2: NDI 8700340  s/n:34802401	25150	1	OK	0.4780055	-0.4420889	-0.1944197	-0.7336683	22.403	196.228	-96.364	0.2228934	0
1	Port 2: NDI 8700340  s/n:34802401	25153	1	OK	0.4725791	-0.4425994	-0.1947531	-0.7367808	19.516	200.129	-96.328	0.2171667	0
1	Port 2: NDI 8700340  s/n:34802401	25156	1	OK	0.4683668	-0.4431586	-0.1944532	-0.7392097	17.288	203.673	-96.244	0.2236134	0
1	Port 2: NDI 8700340  s/n:34802401	25159	1	OK	0.4655456	-0.4447429	-0.1916267	-0.7407768	14.206	207.519	-95.968	0.2021205	0
1	Port 2: NDI 8700340  s/n:34802401	25162	1	OK	0.4623628	-0.4452219	-0.1897815	-0.7429543	12.290	210.856	-95.989	0.2440359	0
1	Port 2: NDI 8700340  s/n:34802401	25165	1	OK	0.4594507	-0.4463356	-0.1863318	-0.7449632	9.704	214.436	-95.901	0.2042885	0
1	Port 2: NDI 8700340  s/n:34802401	25168	1	OK	0.4584777	-0.4471985	-0.1816479	-0.7462008	6.891	218.149	-95.826	0.1865212	0
