Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	25441	1	OK	-0.3573348	-0.5608355	-0.7257898	-0.1760811	15.861	-193.368	158.020	0.2309023	0
1	Port 2: NDI 8700340  s/n:34802401	25444	1	OK	-0.3569889	-0.5616678	-0.7252986	-0.1761537	16.089	-193.417	157.971	0.2447938	0
1	Port 2: NDI 8700340  s/n:34802401	25447	1	OK	-0.3572106	-0.5616397	-0.7254408	-0.1752055	16.326	-193.269	157.947	0.2409288	0
1	Port 2: NDI 8700340  s/n:34802401	25450	1	OK	-0.3569675	-0.5613115	-0.7257313	-0.1755498	16.801	-193.294	157.625	0.2467507	0
1	Port 2: NDI 8700340  s/n:34802401	25453	1	OK	-0.3568750	-0.5620276	-0.7250112	-0.1764198	16.986	-193.447	156.944	0.2360417	0
1	Port 2: NDI 8700340  s/n:34802401	25456	1	OK	-0.3572733	-0.5637812	-0.7238588	-0.1747425	17.915	-192.290	156.146	0.2393045	0
1	Port 2: NDI 8700340  s/n:34802401	25459	1	OK	-0.3572991	-0.5643010	-0.7238200	-0.1731661	18.519	-191.632	155.843	0.2306781	0
1	Port 2: NDI 8700340  s/n:34802401	25462	1	OK	-0.3558599	-0.5644001	-0.7242648	-0.1739450	18.538	-192.319	156.251	0.2209295	0
1	Port 2: NDI 8700340  s/n:34802401	25465	1	OK	-0.3543730	-0.5641669	-0.7250313	-0.1745426	18.560	-193.091	156.889	0.2344230	0
1	Port 2: NDI 8700340  s/n:34802401	25468	1	OK	-0.3532358	-0.5642924	-0.7253184	-0.1752479	18.555	-193.625	157.189	0.2392017	0
1	Port 2: NDI 8700340  s/n:34802401	25471	1	OK	-0.3525187	-0.5646035	-0.7254410	-0.1751823	18.895	-193.593	157.440	0.2618993	0
1	Port 2: NDI 8700340  s/n:34802401	25474	1	OK	-0.3513496	-0.5644501	-0.7261896	-0.1749235	19.174	-193.925	157.994	0.2469314	0
1	Port 2: NDI 8700340  s/n:34802401	25477	1	OK	-0.3503809	-0.5653328	-0.7261566	-0.1741512	19.603	-193.879	158.462	0.2288553	0
1	Port 2: NDI 8700340  s/n:34802401	25480	1	OK	-0.3502628	-0.5645458	-0.7272596	-0.1723296	19.986	-193.893	158.587	0.2510994	0
1	Port 2: NDI 8700340  s/n:34802401	25483	1	OK	-0.3502899	-0.5643116	-0.7276568	-0.1713622	20.228	-193.908	158.660	0.2454624	0
1	Port 2: NDI 8700340  s/n:34802401	25486	1	OK	-0.3495393	-0.5662400	-0.7264647	-0.1715913	20.446	-193.847	158.870	0.2395211	0
1	Port 2: NDI 8700340  s/n:34802401	25489	1	OK	-0.3496072	-0.5670310	-0.7258495	-0.1714442	20.695	-193.660	158.796	0.2391575	0
1	Port 2: NDI 8700340  s/n:34802401	25492	1	OK	-0.3492385	-0.5676627	-0.7254066	-0.1719795	20.991	-193.717	158.634	0.2472674	0
1	Port 2: NDI 8700340  s/n:34802401	25495	1	OK	-0.3490854	-0.5672459	-0.7258322	-0.1718690	21.172	-193.794	158.684	0.2288436	0
1	Port 2: NDI 8700340  s/n:34802401	25498	1	OK	-0.3490266	-0.5678402	-0.7254124	-0.1717988	21.309	-193.690	158.547	0.2177644	0
1	Port 2: NDI 8700340  s/n:34802401	25501	1	OK	-0.3492138	-0.5682028	-0.7249906	-0.1719999	21.209	-193.787	158.293	0.2285110	0
1	Port 2: NDI 8700340  s/n:34802401	25504	1	OK	-0.3502528	-0.5670874	-0.7255201	-0.1713343	21.268	-193.587	157.837	0.2379416	0
