Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	74182	1	OK	0.4845298	0.4971943	0.7156820	0.0763416	-26.256	-308.264	165.958	0.2575559	0
1	Port 2: NDI 8700340  s/n:34802401	74185	1	OK	0.4843388	0.4984148	0.7148227	0.0776347	-26.691	-308.032	165.288	0.2606542	0
1	Port 2: NDI 8700340  s/n:34802401	74188	1	OK	0.4845713	0.4986056	0.7143669	0.0791394	-27.289	-307.884	163.937	0.2518323	0
1	Port 2: NDI 8700340  s/n:34802401	74191	1	OK	0.4852856	0.4985785	0.7138493	0.0796027	-27.425	-307.270	162.282	0.2606376	0
1	Port 2: NDI 8700340  s/n:34802401	74194	1	OK	0.4842548	0.5011372	0.7126132	0.0808780	-27.733	-306.643	162.275	0.2499915	0
1	Port 2: NDI 8700340  s/n:34802401	74197	1	OK	0.4823083	0.5017225	0.7132265	0.0834336	-28.444	-306.925	163.204	0.2817512	0
1	Port 2: NDI 8700340  s/n:34802401	74200	1	OK	0.4800106	0.5025214	0.7141878	0.0836525	-28.358	-306.741	164.657	0.2841817	0
1	Port 2: NDI 8700340  s/n:34802401	74203	1	OK	0.4795979	0.5024405	0.7144164	0.0845496	-29.303	-306.963	165.338	0.2593622	0
1	Port 2: NDI 8700340  s/n:34802401	74206	1	OK	0.4786198	0.5029433	0.7146075	0.0854829	-29.781	-306.910	166.390	0.2566372	0
1	Port 2: NDI 8700340  s/n:34802401	74209	1	OK	0.4780929	0.5019054	0.7156245	0.0860215	-30.320	-306.590	167.368	0.2717438	0
1	Port 2: NDI 8700340  s/n:34802401	74212	1	OK	0.4774411	0.5024923	0.7154961	0.0872737	-30.539	-306.194	167.228	0.2685300	0
1	Port 2: NDI 8700340  s/n:34802401	74215	1	OK	0.4780787	0.5030996	0.7144915	0.0885068	-30.322	-305.133	166.189	0.2536454	0
1	Port 2: NDI 8700340  s/n:34802401	74218	1	OK	0.4790970	0.5040706	0.7131242	0.0885038	-29.998	-303.419	165.143	0.2608210	0
1	Port 2: NDI 8700340  s/n:34802401	74221	1	OK	0.4792680	0.5046759	0.7125917	0.0884169	-29.863	-301.978	164.836	0.2652945	0
1	Port 2: NDI 8700340  s/n:34802401	74224	1	OK	0.4788467	0.5052087	0.7124074	0.0891386	-29.865	-301.143	164.923	0.2638115	0
1	Port 2: NDI 8700340  s/n:34802401	74227	1	OK	0.4792917	0.5047232	0.7123880	0.0896508	-30.130	-300.586	164.676	0.2606768	0
1	Port 2: NDI 8700340  s/n:34802401	74230	1	OK	0.4792545	0.5048976	0.7122081	0.0902952	-30.341	-299.718	164.648	0.2505522	0
1	Port 2: NDI 8700340  s/n:34802401	74233	1	OK	0.4792640	0.5044524	0.7123523	0.0915861	-30.532	-299.060	164.472	0.2692030	0
1	Port 2: NDI 8700340  s/n:34802401	74236	1	OK	0.4796900	0.5044915	0.7119177	0.0925147	-30.358	-297.812	164.122	0.2381620	0
1	Port 2: NDI 8700340  s/n:34802401	74239	1	OK	0.4795519	0.5038130	0.7123045	0.0939401	-30.498	-297.057	164.112	0.2730406	0
1	Port 2: NDI 8700340  s/n:34802401	74242	1	OK	0.4796825	0.5039315	0.7120011	0.0949325	-30.519	-296.342	164.082	0.2482053	0
1	Port 2: NDI 8700340  s/n:34802401	74245	1	OK	0.4798733	0.5026874	0.7127179	0.0951854	-30.508	-295.890	164.153	0.2731818	0
1	Port 2: NDI 8700340  s/n:34802401	74248	1	OK	0.4798586	0.5014681	0.7135522	0.0954401	-30.792	-295.575	164.345	0.2687819	0
1	Port 2: NDI 8700340  s/n:34802401	74251	1	OK	0.4798763	0.5014839	0.7133103	0.0970621	-30.649	-295.080	164.112	0.2462212	0
