Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	22747	1	OK	0.5313928	0.4609161	0.7066901	0.0759417	30.821	-228.433	155.632	0.2086568	0
1	Port 2: NDI 8700340  s/n:34802401	22750	1	OK	0.5313070	0.4608446	0.7068073	0.0758850	30.714	-228.558	155.639	0.2237746	0
1	Port 2: NDI 8700340  s/n:34802401	22753	1	OK	0.5312390	0.4611658	0.7066508	0.0758674	30.785	-228.400	155.657	0.2166110	0
1	Port 2: NDI 8700340  s/n:34802401	22756	1	OK	0.5310101	0.4612070	0.7067306	0.0764737	30.641	-228.668	155.743	0.2161358	0
1	Port 2: NDI 8700340  s/n:34802401	22759	1	OK	0.5312277	0.4610809	0.7067112	0.0758999	30.805	-228.380	155.650	0.2353383	0
1	Port 2: NDI 8700340  s/n:34802401	22762	1	OK	0.5310634	0.4611559	0.7067328	0.0763912	30.773	-228.662	155.653	0.2201090	0
1	Port 2: NDI 8700340  s/n:34802401	22765	1	OK	0.5313538	0.4612856	0.7064382	0.0763136	30.476	-228.802	155.567	0.2232566	0
1	Port 2: NDI 8700340  s/n:34802401	22768	1	OK	0.5312307	0.4609012	0.7067595	0.0765189	30.504	-229.009	155.641	0.2391117	0
1	Port 2: NDI 8700340  s/n:34802401	22771	1	OK	0.5308026	0.4608111	0.7071725	0.0762157	30.317	-229.194	156.006	0.2389826	0
1	Port 2: NDI 8700340  s/n:34802401	22774	1	OK	0.5304254	0.4607538	0.7074674	0.0764508	30.561	-229.001	156.302	0.2557938	0
1	Port 2: NDI 8700340  s/n:34802401	22777	1	OK	0.5305378	0.4612315	0.7070233	0.0768976	30.572	-228.880	156.194	0.2435445	0
1	Port 2: NDI 8700340  s/n:34802401	22780	1	OK	0.5305550	0.4614321	0.7068246	0.0774002	30.619	-228.899	156.124	0.2424565	0
1	Port 2: NDI 8700340  s/n:34802401	22783	1	OK	0.5305874	0.4615633	0.7066968	0.0775620	30.610	-228.928	156.127	0.2203380	0
1	Port 2: NDI 8700340  s/n:34802401	22786	1	OK	0.5308194	0.4619214	0.7063807	0.0767185	30.559	-228.640	156.070	0.2310555	0
1	Port 2: NDI 8700340  s/n:34802401	22789	1	OK	0.5306885	0.4612480	0.7068618	0.0772430	30.670	-228.799	155.975	0.2360132	0
1	Port 2: NDI 8700340  s/n:34802401	22792	1	OK	0.5311587	0.4619242	0.7060806	0.0771143	30.534	-228.754	155.665	0.2160161	0
1	Port 2: NDI 8700340  s/n:34802401	22795	1	OK	0.5313887	0.4614056	0.7062201	0.0773573	30.573	-228.942	155.443	0.2328744	0
1	Port 2: NDI 8700340  s/n:34802401	22798	1	OK	0.5315078	0.4614340	0.7060811	0.0776376	30.560	-229.056	155.220	0.2279480	0
1	Port 2: NDI 8700340  s/n:34802401	22801	1	OK	0.5315621	0.4611455	0.7062071	0.0778328	30.549	-229.182	155.097	0.2458273	0
1	Port 2: NDI 8700340  s/n:34802401	22804	1	OK	0.5313442	0.4614740	0.7061514	0.0778795	30.479	-229.192	155.250	0.2414065	0
1	Port 2: NDI 8700340  s/n:34802401	22807	1	OK	0.5313765	0.4616317	0.7060127	0.0779828	30.429	-229.251	155.218	0.2161469	0
1	Port 2: NDI 8700340  s/n:34802401	22810	1	OK	0.5313479	0.4620694	0.7057508	0.0779554	30.335	-229.265	155.246	0.2067175	0
1	Port 2: NDI 8700340  s/n:34802401	22813	1	OK	0.5311837	0.4615582	0.7062315	0.0777491	30.473	-229.308	155.329	0.2302462	0
1	Port 2: NDI 8700340  s/n:34802401	22816	1	OK	0.5304897	0.4623848	0.7061853	0.0779959	30.561	-229.265	155.729	0.2228484	0
1	Port 2: NDI 8700340  s/n:34802401	22819	1	OK	0.5304087	0.4618819	0.7066046	0.0777281	30.566	-229.272	155.919	0.2473478	0
1	Port 2: NDI 8700340  s/n:34802401	22822	1	OK	0.5300759	0.4620500	0.7067242	0.0779113	30.535	-229.291	156.081	0.2288196	0
1	Port 2: NDI 8700340  s/n:34802401	22825	1	OK	0.5300392	0.4621562	0.7066611	0.0781038	30.530	-229.346	156.148	0.2332457	0
1	Port 2: NDI 8700340  s/n:34802401	22828	1	OK	0.5299523	0.4619320	0.7069796	0.0771313	30.510	-229.187	156.390	0.2479086	0
1	Port 2: NDI 8700340  s/n:34802401	22831	1	OK	0.5299472	0.4617471	0.7072103	0.0761522	30.632	-228.764	156.600	0.2464419	0
1	Port 2: NDI 8700340  s/n:34802401	22834	1	OK	0.5297234	0.4619553	0.7072674	0.0759157	30.924	-228.320	156.704	0.2448661	0
1	Port 2: NDI 8700340  s/n:34802401	22837	1	OK	0.5297366	0.4615695	0.7075860	0.0751986	31.004	-228.033	156.754	0.2484597	0
1	Port 2: NDI 8700340  s/n:34802401	22840	1	OK	0.5294996	0.4621008	0.7074018	0.0753378	31.201	-227.929	156.819	0.2324229	0
1	Port 2: NDI 8700340  s/n:34802401	22843	1	OK	0.5292062	0.4621026	0.7075910	0.0756110	31.413	-228.043	156.851	0.2416509	0
1	Port 2: NDI 8700340  s/n:34802401	22846	1	OK	0.5294203	0.4620206	0.7075708	0.0747974	31.589	-227.671	156.821	0.2536360	0
1	Port 2: NDI 8700340  s/n:34802401	22849	1	OK	0.5292323	0.4629909	0.7071901	0.0737202	32.054	-226.902	156.971	0.2338620	0
1	Port 2: NDI 8700340  s/n:34802401	22852	1	OK	0.5290952	0.4645809	0.7062622	0.0735975	32.347	-226.279	157.007	0.2261486	0
1	Port 2: NDI 8700340  s/n:34802401	22855	1	OK	0.5289450	0.4647686	0.7063866	0.0722866	32.606	-225.818	157.201	0.2276557	0
1	Port 2: NDI 8700340  s/n:34802401	22858	1	OK	0.5288716	0.4658690	0.7056800	0.0726406	32.706	-225.619	157.207	0.2297469	0
1	Port 2: NDI 8700340  s/n:34802401	22861	1	OK	0.5289998	0.4655363	0.7059187	0.0715122	33.020	-225.114	157.248	0.2363428	0
1	Port 2: NDI 8700340  s/n:34802401	22864	1	OK	0.5286971	0.4673304	0.7050133	0.0709786	33.619	-224.036	157.392	0.2385661	0
1	Port 2: NDI 8700340  s/n:34802401	22867	1	OK	0.5284850	0.4677065	0.7050365	0.0698412	33.933	-223.287	157.573	0.2501569	0
1	Port 2: NDI 8700340  s/n:34802401	22870	1	OK	0.5286727	0.4676856	0.7050119	0.0688006	34.312	-222.696	157.408	0.2499798	0
1	Port 2: NDI 8700340  s/n:34802401	22873	1	OK	0.5285747	0.4673704	0.7053590	0.0681348	34.580	-222.614	157.477	0.2544557	0
1	Port 2: NDI 8700340  s/n:34802401	22876	1	OK	0.5278758	0.4673862	0.7059282	0.0675477	34.788	-222.447	157.922	0.2494576	0
1	Port 2: NDI 8700340  s/n:34802401	22879	1	OK	0.5274585	0.4686244	0.7053005	0.0687747	35.013	-222.368	158.074	0.2528118	0
