Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	876435	1	OK	0.5342829	-0.5027923	-0.0231131	-0.6791226	9.038	296.782	-88.690	0.1748180	0
1	Port 2: NDI 8700340  s/n:34802401	876438	1	OK	0.5343340	-0.5026397	-0.0230368	-0.6791979	8.889	296.714	-88.801	0.1962878	0
1	Port 2: NDI 8700340  s/n:34802401	876441	1	OK	0.5343110	-0.5028956	-0.0232932	-0.6790178	8.879	296.442	-88.437	0.2006521	0
1	Port 2: NDI 8700340  s/n:34802401	876444	1	OK	0.5347642	-0.5032307	-0.0229950	-0.6784227	8.778	296.288	-88.309	0.1887467	0
1	Port 2: NDI 8700340  s/n:34802401	876447	1	OK	0.5347411	-0.5031301	-0.0235454	-0.6784966	8.680	296.415	-88.473	0.1744297	0
1	Port 2: NDI 8700340  s/n:34802401	876450	1	OK	0.5340151	-0.5025943	-0.0236461	-0.6794613	9.230	296.416	-88.849	0.1870398	0
1	Port 2: NDI 8700340  s/n:34802401	876453	1	OK	0.5339356	-0.5027113	-0.0235605	-0.6794402	9.027	296.530	-88.772	0.1699500	0
1	Port 2: NDI 8700340  s/n:34802401	876456	1	OK	0.5338099	-0.5028746	-0.0241218	-0.6793985	8.860	296.441	-88.863	0.1726618	0
1	Port 2: NDI 8700340  s/n:34802401	876459	1	OK	0.5335071	-0.5031872	-0.0243933	-0.6793951	8.844	296.386	-88.663	0.1756567	0
1	Port 2: NDI 8700340  s/n:34802401	876462	1	OK	0.5337811	-0.5033884	-0.0239181	-0.6790477	8.656	296.417	-88.346	0.1635154	0
1	Port 2: NDI 8700340  s/n:34802401	876465	1	OK	0.5336402	-0.5034762	-0.0242863	-0.6790803	8.458	296.368	-88.154	0.1818444	0
1	Port 2: NDI 8700340  s/n:34802401	876468	1	OK	0.5330951	-0.5035728	-0.0241260	-0.6794424	8.269	296.512	-87.849	0.1782092	0
1	Port 2: NDI 8700340  s/n:34802401	876471	1	OK	0.5330426	-0.5036773	-0.0246745	-0.6793864	8.198	296.197	-87.710	0.2136901	0
1	Port 2: NDI 8700340  s/n:34802401	876474	1	OK	0.5341458	-0.5026978	-0.0246837	-0.6792451	8.634	295.267	-88.199	0.1839256	0
1	Port 2: NDI 8700340  s/n:34802401	876477	1	OK	0.5342705	-0.5018884	-0.0275293	-0.6796361	9.364	292.948	-88.203	0.2375363	0
1	Port 2: NDI 8700340  s/n:34802401	876480	1	OK	0.5361561	-0.5027168	-0.0287489	-0.6774850	10.614	289.668	-87.092	0.2189685	0
1	Port 2: NDI 8700340  s/n:34802401	876483	1	OK	0.5391404	-0.5024281	-0.0306006	-0.6752461	12.251	285.791	-86.627	0.2018037	0
1	Port 2: NDI 8700340  s/n:34802401	876486	1	OK	0.5422214	-0.5019415	-0.0312335	-0.6731085	13.967	282.251	-86.745	0.2028283	0
1	Port 2: NDI 8700340  s/n:34802401	876489	1	OK	0.5443469	-0.5014885	-0.0332422	-0.6716329	15.503	279.171	-86.940	0.2004550	0
1	Port 2: NDI 8700340  s/n:34802401	876492	1	OK	0.5453861	-0.5012281	-0.0346545	-0.6709125	17.449	276.304	-87.075	0.2123008	0
1	Port 2: NDI 8700340  s/n:34802401	876495	1	OK	0.5477750	-0.5019573	-0.0367134	-0.6683064	19.163	273.264	-86.523	0.2177274	0
1	Port 2: NDI 8700340  s/n:34802401	876498	1	OK	0.5500571	-0.5014752	-0.0388708	-0.6666699	21.555	270.137	-86.512	0.1991120	0
1	Port 2: NDI 8700340  s/n:34802401	876501	1	OK	0.5511397	-0.5016885	-0.0399076	-0.6655532	23.113	267.777	-86.255	0.2245488	0
1	Port 2: NDI 8700340  s/n:34802401	876504	1	OK	0.5531576	-0.5017775	-0.0421720	-0.6636697	25.750	265.251	-86.116	0.2280574	0
1	Port 2: NDI 8700340  s/n:34802401	876507	1	OK	0.5556519	-0.5014356	-0.0423147	-0.6618329	26.998	264.268	-86.601	0.2075909	0
1	Port 2: NDI 8700340  s/n:34802401	876510	1	OK	0.5548795	-0.5015582	-0.0423528	-0.6623854	28.132	264.767	-86.812	0.1813219	0
1	Port 2: NDI 8700340  s/n:34802401	876513	1	OK	0.5547368	-0.5013010	-0.0452044	-0.6625111	28.835	265.408	-87.375	0.1868209	0
1	Port 2: NDI 8700340  s/n:34802401	876516	1	OK	0.5532827	-0.5004692	-0.0461223	-0.6642903	29.744	266.582	-88.097	0.2096297	0
1	Port 2: NDI 8700340  s/n:34802401	876519	1	OK	0.5530745	-0.5004872	-0.0462130	-0.6644438	31.474	267.616	-88.127	0.1999041	0
1	Port 2: NDI 8700340  s/n:34802401	876522	1	OK	0.5523832	-0.5000009	-0.0455041	-0.6654332	32.414	269.832	-88.513	0.2098605	0
1	Port 2: NDI 8700340  s/n:34802401	876525	1	OK	0.5500214	-0.4995699	-0.0461311	-0.6676663	32.541	272.803	-89.272	0.1950226	0
1	Port 2: NDI 8700340  s/n:34802401	876528	1	OK	0.5487027	-0.4985266	-0.0460248	-0.6695359	32.173	275.888	-90.535	0.1835431	0
1	Port 2: NDI 8700340  s/n:34802401	876531	1	OK	0.5473730	-0.4980185	-0.0449142	-0.6710761	31.453	278.859	-91.460	0.1886705	0
1	Port 2: NDI 8700340  s/n:34802401	876534	1	OK	0.5450352	-0.4977995	-0.0442233	-0.6731839	30.164	281.631	-92.000	0.2028947	0
