Tools	Port 2: NDI 8700340  s/n:34802401	Frame	Face	State	Q0	Qx	Qy	Qz	Tx	Ty	Tz	Error	Markers
1	Port 2: NDI 8700340  s/n:34802401	868350	1	OK	0.6171234	-0.4684977	-0.0308476	-0.6314405	28.067	179.850	-98.776	0.2669207	0
1	Port 2: NDI 8700340  s/n:34802401	868353	1	OK	0.6174758	-0.4682737	-0.0306435	-0.6312720	27.959	179.952	-98.372	0.2643731	0
1	Port 2: NDI 8700340  s/n:34802401	868356	1	OK	0.6161104	-0.4689184	-0.0305830	-0.6321299	28.118	179.979	-97.631	0.2806146	0
1	Port 2: NDI 8700340  s/n:34802401	868359	1	OK	0.6163365	-0.4690769	-0.0310819	-0.6317674	27.912	180.005	-97.443	0.2653730	0
1	Port 2: NDI 8700340  s/n:34802401	868362	1	OK	0.6152682	-0.4689146	-0.0306088	-0.6329513	27.948	180.341	-97.719	0.2758510	0
1	Port 2: NDI 8700340  s/n:34802401	868365	1	OK	0.6140370	-0.4687880	-0.0321715	-0.6341619	28.097	180.338	-97.996	0.2619205	0
1	Port 2: NDI 8700340  s/n:34802401	868368	1	OK	0.6139144	-0.4692930	-0.0322656	-0.6339023	27.766	180.604	-97.806	0.2706636	0
1	Port 2: NDI 8700340  s/n:34802401	868371	1	OK	0.6134193	-0.4690610	-0.0318715	-0.6345729	27.697	180.838	-97.900	0.2504029	0
1	Port 2: NDI 8700340  s/n:34802401	868374	1	OK	0.6133074	-0.4689785	-0.0328387	-0.6346928	27.721	180.480	-97.816	0.2724530	0
1	Port 2: NDI 8700340  s/n:34802401	868377	1	OK	0.6126155	-0.4690259	-0.0327993	-0.6353276	27.744	180.500	-97.689	0.2849753	0
1	Port 2: NDI 8700340  s/n:34802401	868380	1	OK	0.6124505	-0.4689108	-0.0327804	-0.6355726	27.892	180.488	-97.895	0.2713880	0
1	Port 2: NDI 8700340  s/n:34802401	868383	1	OK	0.6123346	-0.4689406	-0.0335399	-0.6356226	27.891	180.397	-98.356	0.2518151	0
1	Port 2: NDI 8700340  s/n:34802401	868386	1	OK	0.6115417	-0.4685385	-0.0346649	-0.6366213	28.354	180.329	-98.870	0.2657695	0
1	Port 2: NDI 8700340  s/n:34802401	868389	1	OK	0.6095035	-0.4689318	-0.0353013	-0.6382494	28.377	180.868	-98.797	0.3019096	0
1	Port 2: NDI 8700340  s/n:34802401	868392	1	OK	0.6074494	-0.4691299	-0.0369198	-0.6399682	28.447	181.097	-98.734	0.2904092	0
1	Port 2: NDI 8700340  s/n:34802401	868395	1	OK	0.6046220	-0.4695100	-0.0399620	-0.6421804	27.954	181.379	-98.612	0.2912456	0
1	Port 2: NDI 8700340  s/n:34802401	868398	1	OK	0.6039169	-0.4696939	-0.0410465	-0.6426408	28.507	181.251	-98.485	0.2911037	0
1	Port 2: NDI 8700340  s/n:34802401	868401	1	OK	0.6032099	-0.4702574	-0.0425261	-0.6427965	28.389	181.343	-98.276	0.2760506	0
1	Port 2: NDI 8700340  s/n:34802401	868404	1	OK	0.6017780	-0.4705678	-0.0436517	-0.6438352	28.287	181.782	-98.073	0.3077877	0
1	Port 2: NDI 8700340  s/n:34802401	868407	1	OK	0.6008096	-0.4709239	-0.0446334	-0.6444116	27.990	182.622	-97.667	0.3082043	0
